车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
C6361,城际高速,贵阳,08:05,开阳,当天09:12,09:12,开阳,09:12
C6362,城际高速,开阳,09:32,开阳,当天09:32,09:32,贵阳北,10:21
C6363,城际高速,贵阳北,08:45,开阳,当天09:43,09:43,开阳,09:43
C6364,城际高速,开阳,10:03,开阳,当天10:03,10:03,贵阳北,10:58
C6365,城际高速,贵阳北,09:47,开阳,当天10:35,10:35,开阳,10:35
C6366,城际高速,开阳,10:50,开阳,当天10:50,10:50,贵阳北,11:45
C6367,城际高速,贵阳北,18:31,开阳,当天19:06,19:06,开阳,19:06
C6368,城际高速,开阳,19:21,开阳,当天19:21,19:21,贵阳北,19:57
