车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
6241,普慢,东京城,09:40,石头,当天09:57,10:00,牡丹江,11:22
6242,普快,牡丹江,07:32,石头,当天08:45,08:53,东京城,09:10
6243,普快,东京城,17:03,石头,当天17:20,17:27,牡丹江,18:49
6244,普慢,牡丹江,12:55,石头,当天14:13,14:16,东京城,14:33
6247,普慢,东京城,05:25,石头,当天05:42,05:44,牡丹江,07:03
6248,普慢,牡丹江,17:32,石头,当天19:03,19:05,东京城,19:22
K7274,快速,牡丹江,05:56,石头,当天06:48,06:55,东京城,07:10
K7275,快速,东京城,07:32,石头,当天07:47,07:49,牡丹江,08:58
K7276,快速,牡丹江,07:10,石头,当天08:16,08:18,东京城,08:33
K7277,快速,东京城,08:58,石头,当天09:13,09:15,牡丹江,10:36
K7278,快速,牡丹江,09:23,石头,当天10:30,10:32,东京城,10:47
K7281,快速,东京城,13:16,石头,当天13:31,13:40,牡丹江,14:31
K7284/K7285,快速,东京城,16:28,石头,当天16:43,16:52,牡丹江,17:55
K7288,快速,牡丹江,18:16,石头,当天19:08,19:10,东京城,19:25
K7289,快速,东京城,20:00,石头,当天20:15,20:24,牡丹江,21:40
