车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4905,普快,安康,09:03,西乡,当天11:28,11:31,汉中,13:04
4906,普快,汉中,14:17,西乡,当天15:50,16:01,安康,19:25
4913,普快,安康,07:38,西乡,当天10:28,10:30,汉中,12:18
4971/4974,普快,西安,10:58,西乡,当天19:41,19:45,汉中,21:57
4972,普快,汉中,08:15,西乡,当天09:36,09:39,西安,16:38
8381,普快,安康,07:00,西乡,当天10:02,10:04,汉中,11:50
8382,普快,汉中,15:35,西乡,当天16:59,17:01,安康,20:26
K8221,快速,安康,07:33,西乡,当天10:28,10:30,汉中,12:02
K8222,快速,汉中,14:14,西乡,当天15:50,16:01,安康,19:26
K8223,快速,安康,09:01,西乡,当天11:28,11:32,汉中,13:05
K8233/K8236,快速,西安,11:10,西乡,当天20:35,20:37,汉中,22:13
K8234,快速,汉中,08:12,西乡,当天09:43,09:45,西安,16:33
