车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2061,普快,大连,13:44,白城,第2日02:44,02:59,加格达奇,13:56
2083,普快,大连,08:49,白城,当天21:07,21:15,海拉尔,09:22
2211,普快,白城,05:41,白城,当天05:41,05:41,齐齐哈尔,09:41
2212,普快,齐齐哈尔,18:20,白城,当天22:05,22:05,白城,22:05
2261,普快,天津,14:23,白城,第2日05:37,05:50,乌兰浩特,07:08
2262,普快,乌兰浩特,17:06,白城,当天18:23,18:35,天津,13:10
2667,普快,沈阳,15:08,白城,当天22:20,22:35,加格达奇,09:22
2685/2688,普快,满洲里,10:39,白城,第2日01:04,01:16,丹东,13:48
2686/2687,普快,丹东,16:20,白城,第2日04:09,04:19,满洲里,19:46
4201,普快,白城,08:33,白城,当天08:33,08:33,乌兰浩特,09:48
4202,普快,乌兰浩特,17:52,白城,当天19:29,19:29,白城,19:29
4345,普快,白城,21:12,白城,当天21:12,21:12,阿尔山,04:09
4346,普快,阿尔山,06:38,白城,当天13:32,13:32,白城,13:32
K1259,快速,大连,22:07,白城,第2日10:35,10:45,齐齐哈尔,13:54
K1355/K1358,快速,大庆西,12:47,白城,当天16:35,16:55,乌兰浩特,18:05
K1356/K1357,快速,乌兰浩特,06:32,白城,当天08:23,08:49,大庆西,12:13
K274/K275,快速,呼和浩特,21:51,白城,第3日01:24,01:31,满洲里,14:00
K4410,快速,乌兰浩特,07:29,白城,当天08:38,08:53,北京,00:35
K4688/K4689,快速,青岛北,20:47,白城,第3日00:35,00:53,齐齐哈尔,04:58
K4690,快速,齐齐哈尔,09:50,白城,当天13:45,14:03,青岛北,19:55
K497,快速,北京,13:36,白城,第2日04:49,05:02,加格达奇,15:19
K4997,快速,沈阳,16:11,白城,当天22:54,23:09,海拉尔,09:35
K5001,快速,大连,06:30,白城,当天20:13,20:13,白城,20:13
K5002,快速,白城,15:10,白城,当天15:10,15:10,大连,04:47
K5021,快速,长春,14:35,白城,当天20:28,20:28,白城,20:28
K5022,快速,白城,16:00,白城,当天16:00,16:00,长春,21:38
K5033,快速,长春,17:35,白城,当天23:33,23:33,白城,23:33
K5034,快速,白城,11:10,白城,当天11:10,11:10,长春,16:25
K549,快速,大连,17:02,白城,第2日04:36,04:42,齐齐哈尔,07:50
K7301,快速,长春,14:51,白城,当天18:59,18:59,白城,18:59
K7302,快速,白城,06:41,白城,当天06:41,06:41,长春,10:52
K7303,快速,长春,12:09,白城,当天16:28,16:40,乌兰浩特,17:43
K7304,快速,乌兰浩特,06:07,白城,当天07:09,07:21,长春,11:25
K7307,快速,白城,09:38,白城,当天09:38,09:38,乌兰浩特,10:41
K7308,快速,乌兰浩特,18:05,白城,当天19:07,19:07,白城,19:07
K7309,快速,长春,17:35,白城,当天21:45,21:45,白城,21:45
K7310,快速,白城,12:59,白城,当天12:59,12:59,长春,16:55
K7313,快速,白城,04:16,白城,当天04:16,04:16,乌兰浩特,05:13
K7314,快速,乌兰浩特,20:30,白城,当天21:32,21:32,白城,21:32
K7565,快速,沈阳,19:30,白城,第2日01:54,02:09,阿尔山,07:58
K7566,快速,阿尔山,21:05,白城,第2日02:45,03:00,沈阳,10:17
K7597,快速,白城,17:15,白城,当天17:15,17:15,乌兰浩特,18:12
K7598,快速,乌兰浩特,19:35,白城,当天20:37,20:37,白城,20:37
K955/K958,快速,白城,12:52,白城,当天12:52,12:52,青岛北,16:19
K956/K957,快速,青岛北,18:25,白城,第2日21:32,21:32,白城,21:32
T311,空调特快,沈阳北,11:20,白城,当天17:08,17:23,齐齐哈尔,20:21
T312,空调特快,齐齐哈尔,21:03,白城,当天23:53,00:08,沈阳北,07:08
T39,空调特快,北京,13:42,白城,第2日04:21,04:27,齐齐哈尔,07:14
T40,空调特快,齐齐哈尔,17:45,白城,当天20:49,20:55,北京,12:22
