车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D7811,动车组,长沙南,06:40,怀化南,当天08:47,08:47,怀化南,08:47
D7812,动车组,怀化南,20:56,怀化南,当天20:56,20:56,长沙南,22:44
D930/D940,动车组,昆明南,16:17,怀化南,当天21:12,21:16,北京西,06:30
D939,动车组,北京西,19:35,怀化南,第2日06:01,06:06,昆明南,10:27
G1321,高速动车,上海虹桥,06:25,怀化南,当天13:43,13:46,贵阳北,15:38
G1322,高速动车,贵阳北,09:07,怀化南,当天10:59,11:02,上海虹桥,18:22
G1323,高速动车,上海虹桥,08:25,怀化南,当天15:41,15:45,贵阳北,17:38
G1324,高速动车,贵阳北,10:06,怀化南,当天11:52,11:55,上海虹桥,19:23
G1325,高速动车,南京南,07:39,怀化南,当天16:41,16:44,贵阳北,18:31
G1326,高速动车,贵阳北,11:44,怀化南,当天13:33,13:36,上海虹桥,20:56
G1327,高速动车,上海虹桥,11:39,怀化南,当天19:07,19:11,贵阳北,21:04
G1328,高速动车,贵阳北,11:54,怀化南,当天13:47,13:51,上海虹桥,21:42
G1329,高速动车,上海虹桥,13:42,怀化南,当天20:55,20:58,贵阳北,22:37
G1330,高速动车,贵阳北,13:57,怀化南,当天15:50,15:54,上海虹桥,23:00
G1331,高速动车,杭州东,14:59,怀化南,当天21:18,21:21,贵阳北,23:00
G1332,高速动车,贵阳北,06:52,怀化南,当天08:38,08:41,杭州东,14:36
G1369,高速动车,上海虹桥,12:40,怀化南,当天20:10,20:10,怀化南,20:10
G1370,高速动车,怀化南,09:20,怀化南,当天09:20,09:20,上海虹桥,16:38
G1371,高速动车,上海虹桥,07:22,怀化南,当天14:39,14:43,昆明南,19:18
G1373,高速动车,上海虹桥,08:55,怀化南,当天15:23,15:27,昆明南,19:41
G1377,高速动车,南京南,07:39,怀化南,当天16:45,16:48,昆明南,21:20
G1379,高速动车,南京南,07:39,怀化南,当天15:58,16:02,昆明南,20:19
G1397,高速动车,合肥南,08:28,怀化南,当天16:15,16:19,昆明南,20:41
