车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
T8725,空调特快,融安,13:55,罗城,当天14:46,14:49,南宁,21:08
T8726,空调特快,南宁,07:30,罗城,当天12:02,12:05,融安,13:15
