车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D2001,动车组,北京西,07:46,保定东,当天08:31,08:45,运城北,13:53
D2003,动车组,北京西,13:17,保定东,当天14:02,14:07,运城北,19:32
D2004,动车组,运城北,08:06,保定东,当天13:42,13:44,北京西,15:03
D2005,动车组,北京西,15:29,保定东,当天16:36,16:38,临汾西,20:53
D2006,动车组,运城北,14:25,保定东,当天19:50,19:53,北京西,20:39
D2021,动车组,天津西,10:32,保定东,当天11:53,11:55,太原南,14:15
D2022,动车组,太原南,14:43,保定东,当天16:58,17:32,天津西,18:46
D6724,动车组,石家庄,07:15,保定东,当天08:02,08:09,天津西,09:29
D6725,动车组,天津西,19:06,保定东,当天20:19,20:21,石家庄,21:18
D904,动车组,深圳北,19:45,保定东,第2日06:13,06:15,北京西,07:01
D910,动车组,深圳北,19:50,保定东,第2日06:24,06:27,北京西,07:13
D921,动车组,北京西,20:30,保定东,当天21:15,21:17,广州南,06:53
D923,动车组,北京西,20:35,保定东,当天21:20,21:22,珠海,07:52
D925,动车组,北京西,19:35,保定东,当天20:26,20:42,广州南,06:59
D927,动车组,北京西,20:25,保定东,当天21:10,21:12,深圳北,07:25
D939,动车组,北京西,19:35,保定东,当天20:27,20:42,昆明南,10:27
G1261/G1264,高速动车,郑州东,08:07,保定东,当天11:12,11:14,哈尔滨西,19:19
G1275/G1278,高速动车,武汉,08:55,保定东,当天13:55,14:12,哈尔滨西,22:08
G1281/G1284,高速动车,沈阳北,07:20,保定东,当天12:35,12:37,西安北,17:55
G1285/G1288,高速动车,沈阳北,14:41,保定东,当天20:02,20:05,郑州东,22:49
G1286/G1287,高速动车,郑州东,07:09,保定东,当天09:21,09:23,沈阳北,14:21
G1290/G1291,高速动车,武汉,08:03,保定东,当天12:48,13:00,长春,19:56
G1293/G1296,高速动车,大连北,10:10,保定东,当天16:15,16:18,西安北,21:15
G1297/G1300,高速动车,沈阳,13:23,保定东,当天19:04,19:06,石家庄,19:42
G1298/G1299,高速动车,石家庄,07:10,保定东,当天07:52,07:54,沈阳,13:03
G1563,高速动车,北京西,17:36,保定东,当天18:17,18:19,郑州东,21:01
G1564,高速动车,郑州东,06:42,保定东,当天09:16,09:18,北京西,10:13
G1571,高速动车,北京西,17:41,保定东,当天18:29,18:31,安阳东,20:21
G1572,高速动车,安阳东,08:15,保定东,当天09:58,10:00,北京西,11:05
G1701/G1704,高速动车,秦皇岛,07:42,保定东,当天10:13,10:20,西安北,15:18
G1705/G1708,高速动车,太原南,13:16,保定东,当天15:19,15:22,济南西,18:43
