车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5534,普快,湛江,16:00,兴业,当天19:27,19:41,柳州,23:19
5537/5540,普快,金城江,08:00,兴业,当天13:39,13:42,湛江,17:25
5538/5539,普快,湛江,12:40,兴业,当天15:57,16:00,金城江,22:15
D8382,动车组,玉林,08:57,兴业,当天09:18,09:20,南宁东,10:57
D8383,动车组,南宁东,11:22,兴业,当天12:56,12:59,玉林,13:21
D8384,动车组,玉林,13:45,兴业,当天14:06,14:08,南宁东,15:38
D8385,动车组,南宁东,16:11,兴业,当天17:38,17:40,玉林,18:02
D8386,动车组,玉林,19:45,兴业,当天20:06,20:08,南宁东,21:38
D8391,动车组,桂林北,07:30,兴业,当天10:46,10:48,玉林,11:10
D8392,动车组,玉林,11:35,兴业,当天11:56,11:59,桂林,15:05
D8393,动车组,桂林,15:58,兴业,当天19:01,19:03,玉林,19:25
D8481,动车组,桂林北,07:24,兴业,当天10:46,10:48,玉林,11:10
D8482,动车组,玉林,11:36,兴业,当天11:57,11:59,桂林,15:00
D8483,动车组,桂林,15:48,兴业,当天19:01,19:03,玉林,19:25
D8484,动车组,玉林,18:44,兴业,当天19:05,19:07,桂林北,22:24
K9311/K9314,快速,湛江,08:10,兴业,当天11:30,11:33,南宁,15:04
K9312/K9313,快速,南宁,16:17,兴业,当天19:39,19:42,湛江,23:12
K9326/K9327,快速,南宁,15:26,兴业,当天18:30,18:33,博白,19:55
K9332,快速,博白,10:25,兴业,当天11:47,11:50,贵港,12:35
K9333,快速,贵港,15:20,兴业,当天16:01,16:04,博白,17:40
K9334,快速,博白,12:20,兴业,当天13:46,13:49,贵港,14:35
K9335,快速,贵港,19:45,兴业,当天20:26,20:29,博白,22:00
K9336,快速,博白,17:00,兴业,当天18:17,18:20,贵港,19:05
K9337,快速,贵港,20:40,兴业,当天21:21,21:24,博白,22:52
K9338,快速,博白,17:55,兴业,当天19:11,19:14,贵港,19:59
