车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3030/3031,普快,库尔勒,17:05,武功,第3日09:46,09:48,襄阳,09:56
K1351/K1354,快速,连云港东,16:03,武功,第2日08:00,08:18,乌鲁木齐,15:13
K1537/K1540,快速,南京,14:28,武功,第2日08:00,08:18,乌鲁木齐,15:13
K5,快速,西安,13:20,武功,当天14:13,14:15,成都,05:26
K8153,快速,潼关,16:07,武功,当天19:10,19:13,宝鸡,20:45
K8155,快速,西安,09:30,武功,当天10:54,10:57,宝鸡,12:28
K8159,快速,西安,16:52,武功,当天18:02,18:06,宝鸡,19:38
K8160,快速,宝鸡,09:49,武功,当天11:05,11:07,西安,12:07
K8174,快速,宝鸡,14:47,武功,当天16:07,16:10,西安,17:10
K8200,快速,宝鸡,15:53,武功,当天17:00,17:03,西安,18:03
K8210,快速,宝鸡,16:33,武功,当天17:52,18:05,西安,19:37
K8211,快速,潼关,09:22,武功,当天13:07,13:09,宝鸡,14:51
K8212,快速,宝鸡,13:30,武功,当天14:36,14:39,西安,15:32
K8237,快速,潼关,16:17,武功,当天19:18,19:20,宝鸡,21:42
T7018,空调特快,宝鸡,11:30,武功,当天12:29,12:32,西安,13:27
T7020,空调特快,宝鸡,16:38,武功,当天17:49,17:52,西安,18:54
T7021,空调特快,西安,08:35,武功,当天09:31,09:34,宝鸡,10:44
