车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5629,普快,重庆,10:44,遵义西,当天20:17,20:17,遵义西,20:17
5630,普快,遵义西,09:04,遵义西,当天09:04,09:04,重庆,18:32
K1031/K1034,快速,贵阳,18:40,遵义西,当天22:11,22:26,西安,17:15
K1032/K1033,快速,西安,18:30,遵义西,第2日13:40,13:48,贵阳,16:52
K1245/K1248,快速,宁波,16:58,遵义西,第3日01:32,01:38,重庆,09:24
K141/K144,快速,成都东,14:55,遵义西,第2日03:36,03:42,南宁,18:20
K159,快速,重庆,09:54,遵义西,当天15:18,15:24,昆明,04:13
K160,快速,昆明,12:20,遵义西,第2日00:21,00:28,重庆,07:56
K167,快速,重庆,11:03,遵义西,当天16:47,16:55,昆明,04:54
K168,快速,昆明,06:40,遵义西,当天17:38,17:44,重庆,23:16
K485/K488,快速,成都东,14:00,遵义西,第2日02:01,02:10,深圳,06:00
K486/K487,快速,深圳,15:37,遵义西,第2日18:23,18:34,成都东,07:03
K508,快速,贵阳,22:11,遵义西,第2日01:12,01:24,桐梓,02:58
K831/K834,快速,遵义西,21:53,遵义西,当天21:53,21:53,上海南,05:30
K871/K874,快速,重庆,18:59,遵义西,第2日01:06,01:14,湛江,20:29
K9406,快速,贵阳,06:55,遵义西,当天10:47,10:47,遵义西,10:47
K9451/K9454,快速,成都东,17:09,遵义西,第2日03:02,03:08,贵阳,06:20
K9452/K9453,快速,贵阳,23:09,遵义西,第2日02:08,02:14,成都东,12:28
K9486,快速,贵阳,17:11,遵义西,当天20:45,20:45,遵义西,20:45
K9517,快速,重庆,20:08,遵义西,第2日02:39,02:55,贵阳,06:00
K9518,快速,贵阳,23:50,遵义西,第2日02:53,03:04,重庆,09:52
