车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1039/K1042,快速,兰州,22:02,西峡,第2日12:51,12:55,宁波,08:09
K1040/K1041,快速,宁波,12:54,西峡,第2日07:14,07:19,兰州,21:18
K1121/K1124,快速,宝鸡,07:05,西峡,当天14:11,14:16,绍兴,07:06
K1309/K1312,快速,东莞东,18:10,西峡,第2日17:40,17:45,西宁,12:23
K1310/K1311,快速,西宁,20:00,西峡,第2日13:52,13:58,东莞东,13:17
K1322/K1323,快速,榆林,09:20,西峡,当天22:00,22:06,苏州,15:47
K1324,快速,苏州,17:15,西峡,第2日14:51,14:54,榆林,05:15
K305/K308,快速,温州,18:50,西峡,第2日18:03,18:08,兰州,08:08
K306/K307,快速,兰州,20:33,西峡,第2日11:40,11:45,温州,13:40
K393/K396,快速,西安,23:58,西峡,第2日04:54,04:57,福州,07:10
K394/K395,快速,福州,08:18,西峡,第2日09:36,09:39,西安,15:05
K445/K448,快速,西安,23:20,西峡,第2日03:32,03:40,深圳,04:37
K466/K467,快速,宁波,13:31,西峡,第2日08:00,08:05,西安,13:16
K655/K658,快速,呼和浩特东,16:34,西峡,第2日12:07,12:11,杭州,06:06
K656/K657,快速,杭州,21:35,西峡,第2日15:07,15:11,呼和浩特东,12:12
K705/K708,快速,安庆,17:05,西峡,第2日06:15,06:20,西安,12:26
K706/K707,快速,西安,13:52,西峡,当天18:35,18:40,安庆,08:24
K748/K749,快速,南宁,17:20,西峡,第2日21:18,21:22,西宁,15:36
K790/K791,快速,南昌,21:38,西峡,第2日08:49,08:54,西安,14:08
