车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
6292,普慢,佳木斯,15:33,望江,当天16:15,16:19,南岔,19:09
K4712,快速,佳木斯,09:58,望江,当天10:17,10:34,长春,21:07
