车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
7509,普慢,干塘,15:13,干塘,当天15:13,15:13,兰州,23:32
7510,普慢,兰州,07:46,干塘,当天14:47,14:47,干塘,14:47
7519,普慢,中卫,16:52,干塘,当天18:22,18:26,武威,22:13
7520,普慢,武威,09:25,干塘,当天14:33,14:38,中卫,16:11
K9663,快速,长庆桥,19:57,干塘,第2日05:06,05:08,兰州,09:19
K9664,快速,兰州,19:59,干塘,第2日00:08,00:10,长庆桥,08:39
