车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1487,普快,北京西,11:05,梁山,当天17:03,17:06,郑州,22:26
1502/1503,普快,北京,09:15,梁山,当天15:50,15:52,连云港东,23:36
3094,普快,武穴,06:12,梁山,当天17:42,17:45,北京西,00:15
3732,普快,阜阳,15:25,梁山,当天20:50,20:54,北京西,02:32
5013/5016,普快,菏泽,06:12,梁山,当天06:57,07:06,青岛,17:57
5014/5015,普快,烟台,17:30,梁山,第2日04:13,04:25,菏泽,05:14
K1071,快速,北京西,12:12,梁山,当天18:06,18:09,安庆,06:18
K1072,快速,安庆,17:42,梁山,第2日05:01,05:03,北京西,10:59
K1395/K1398,快速,太原,21:14,梁山,第2日05:33,05:49,温州,05:30
K2385/K2388,快速,长春,11:45,梁山,第2日07:09,07:12,南宁,16:55
K4159,快速,北京西,23:56,梁山,第2日06:30,06:33,安庆,20:34
K4160,快速,安庆,21:50,梁山,第2日09:59,10:04,北京西,15:28
K4204,快速,东莞东,12:05,梁山,第2日15:09,15:39,北京西,21:55
K4207,快速,北京西,04:55,梁山,当天11:06,11:09,麻城,19:12
K4602,快速,阜阳,16:35,梁山,当天21:33,21:41,北京西,04:28
K8275/K8278,快速,烟台,23:30,梁山,第2日08:55,09:00,菏泽,09:47
K8315/K8318,快速,菏泽,11:56,梁山,当天12:49,12:52,济南,15:45
K8316/K8317,快速,济南,16:21,梁山,当天19:08,19:10,菏泽,20:03
K918/K919,快速,天津,15:36,梁山,当天22:18,22:24,汉口,11:56
T318/T319,空调特快,天津,15:36,梁山,当天22:18,22:24,汉口,11:24
