车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4643,普快,太原,17:27,汾阳,当天19:05,19:07,柳林南,20:32
4644,普快,柳林南,07:12,汾阳,当天09:01,09:03,太原,10:36
K1115/K1118,快速,北京西,12:52,汾阳,当天21:34,21:36,包头,06:02
K1116/K1117,快速,包头,19:11,汾阳,第2日02:42,03:30,北京西,11:45
K1285/K1288,快速,银川,18:28,汾阳,第2日01:58,02:01,青岛,16:33
K1331/K1334,快速,银川,12:15,汾阳,当天19:41,19:43,上海,16:16
K1571/K1574,快速,重庆北,14:57,汾阳,第2日09:58,10:01,长春,11:30
K1805/K1808,快速,银川,17:18,汾阳,第2日02:13,02:17,杭州,06:29
K1806/K1807,快速,杭州,11:44,汾阳,第2日13:07,13:10,银川,21:53
K213,快速,天津,14:33,汾阳,第2日00:43,00:45,西安,10:02
K2501/K2504,快速,银川,22:57,汾阳,第2日06:04,06:07,郑州,20:51
K2502/K2503,快速,商丘,18:18,汾阳,第2日11:47,11:50,银川,19:42
K7831,快速,太原,07:26,汾阳,当天09:01,09:04,柳林南,10:20
K7832,快速,柳林南,11:38,汾阳,当天12:58,13:01,太原,14:22
K7833,快速,太原,15:20,汾阳,当天16:45,16:47,吕梁,17:37
K7834,快速,吕梁,19:05,汾阳,当天19:55,19:58,太原,21:25
K7835,快速,太原南,07:48,汾阳,当天08:42,08:44,吕梁,09:33
K7836,快速,吕梁,10:43,汾阳,当天11:32,11:34,太原,12:50
K7837,快速,太原,13:40,汾阳,当天14:51,14:53,柳林南,16:08
K7838,快速,柳林南,17:05,汾阳,当天18:22,18:25,太原南,19:20
T175,空调特快,北京西,13:05,汾阳,当天19:44,19:46,西宁,10:41
T41,空调特快,北京西,14:22,汾阳,当天21:17,21:19,西安,05:35
Z7835,直达特快,太原,07:16,汾阳,当天08:14,08:16,吕梁,09:00
Z7836,直达特快,吕梁,10:56,汾阳,当天11:36,11:39,太原,12:50
Z7837,直达特快,太原,13:45,汾阳,当天14:53,14:55,柳林南,15:59
Z7838,直达特快,柳林南,17:33,汾阳,当天18:33,18:36,太原,19:42
