车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3782,普快,东莞东,01:20,太湖,当天20:07,20:12,徐州,08:25
K1030,快速,东莞东,15:09,太湖,第2日06:20,06:24,合肥,09:18
K1561/K1564,快速,济南,21:31,太湖,第2日10:42,10:45,南宁,13:46
K255,快速,合肥,18:10,太湖,当天21:18,21:21,深圳西,14:38
K256,快速,深圳西,16:38,太湖,第2日07:43,07:47,合肥,11:05
K310/K311,快速,合肥,13:20,太湖,当天16:17,16:20,广州东,08:54
K321,快速,合肥,20:42,太湖,当天23:57,23:59,昆明,05:25
K322,快速,昆明,11:02,太湖,第2日18:19,18:22,合肥,21:40
K4697,快速,阜阳,09:30,太湖,当天19:12,20:10,东莞东,12:50
K4698,快速,东莞东,13:45,太湖,第2日05:30,05:36,阜阳,12:40
K611/K614,快速,连云港东,18:14,太湖,第2日05:34,05:38,南昌,08:43
K8391,快速,合肥,06:45,太湖,当天10:44,10:46,宿松,11:20
K8392,快速,宿松,11:50,太湖,当天12:25,12:29,合肥,15:55
K8433/K8436,快速,宿松,19:05,太湖,当天19:41,19:44,杭州,06:18
K8434/K8435,快速,杭州,08:17,太湖,当天17:11,17:14,宿松,17:48
K92/K93,快速,深圳东,18:06,太湖,第2日08:55,08:58,泰州,20:19
T3089,空调特快,合肥,08:27,太湖,当天12:12,12:15,广州东,06:20
