车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4495,普快,北京西,23:50,磁县,第2日05:27,05:27,磁县,05:27
4496,普快,磁县,13:46,磁县,当天13:46,13:46,北京西,22:16
K5215,快速,北京西,23:50,磁县,第2日05:30,05:30,磁县,05:30
K5216,快速,磁县,12:15,磁县,当天12:15,12:15,北京西,19:55
K5217,快速,北京西,23:50,磁县,第2日05:27,05:27,磁县,05:27
K5218,快速,磁县,06:38,磁县,当天06:38,06:38,北京西,16:21
K7721,快速,保定,12:26,磁县,当天16:25,16:25,磁县,16:25
K7724,快速,磁县,17:11,磁县,当天17:11,17:11,定州,20:25
