车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K2011/K2014,快速,呼和浩特,16:10,珠斯花,第2日09:16,09:38,乌兰浩特,12:45
K2012/K2013,快速,乌兰浩特,15:20,珠斯花,当天18:56,19:25,呼和浩特,11:41
K4905/K4908,快速,锡林浩特,11:40,珠斯花,当天18:07,18:32,满洲里,09:58
K4906,快速,满洲里,17:08,珠斯花,第2日10:26,10:49,锡林浩特,16:59
K5075/K5078,快速,沈阳北,20:25,珠斯花,第2日05:26,05:26,珠斯花,05:26
K5076/K5077,快速,珠斯花,18:45,珠斯花,当天18:45,18:45,沈阳北,05:18
K7527/K7530,快速,大连,20:49,珠斯花,第2日11:06,11:06,珠斯花,11:06
K7528,快速,珠斯花,14:03,珠斯花,当天14:03,14:03,大连,05:33
K7535,快速,通辽,11:55,珠斯花,当天16:14,16:14,珠斯花,16:14
K7536,快速,珠斯花,17:08,珠斯花,当天17:08,17:08,通辽,21:27
K7537,快速,通辽,17:38,珠斯花,当天21:57,21:57,珠斯花,21:57
K7538,快速,珠斯花,07:03,珠斯花,当天07:03,07:03,通辽,11:22
