车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D7811,动车组,长沙南,06:40,邵阳北,当天07:49,07:51,怀化南,08:47
D7812,动车组,怀化南,20:56,邵阳北,当天21:43,21:45,长沙南,22:44
G1322,高速动车,贵阳北,09:07,邵阳北,当天11:43,11:45,上海虹桥,18:22
G1323,高速动车,上海虹桥,08:25,邵阳北,当天14:58,15:00,贵阳北,17:38
G1328,高速动车,贵阳北,11:54,邵阳北,当天14:31,14:33,上海虹桥,21:42
G1329,高速动车,上海虹桥,13:42,邵阳北,当天20:12,20:14,贵阳北,22:37
G1332,高速动车,贵阳北,06:52,邵阳北,当天09:28,09:30,杭州东,14:36
G1371,高速动车,上海虹桥,07:22,邵阳北,当天13:56,13:58,昆明南,19:18
G1377,高速动车,南京南,07:39,邵阳北,当天16:02,16:04,昆明南,21:20
G1421,高速动车,杭州东,07:31,邵阳北,当天13:08,13:10,昆明南,18:30
G1481,高速动车,南京南,11:28,邵阳北,当天18:48,18:50,贵阳北,21:28
G1512,高速动车,贵阳北,08:49,邵阳北,当天11:19,11:21,南昌西,14:08
G1513,高速动车,南昌西,14:32,邵阳北,当天17:28,17:30,贵阳北,20:07
G1514,高速动车,昆明南,16:00,邵阳北,当天20:36,20:38,南昌西,22:56
G1521,高速动车,武汉,08:01,邵阳北,当天10:30,10:32,贵阳北,13:28
G1522,高速动车,贵阳北,10:27,邵阳北,当天13:03,13:05,武汉,15:33
G1523,高速动车,武汉,16:07,邵阳北,当天18:31,18:33,贵阳北,21:17
G1524,高速动车,贵阳北,14:23,邵阳北,当天17:01,17:03,武汉,19:33
G1532,高速动车,贵阳北,12:30,邵阳北,当天15:07,15:09,徐州东,22:05
G1533,高速动车,徐州东,09:00,邵阳北,当天16:49,16:51,贵阳北,19:35
G1537,高速动车,郑州东,10:38,邵阳北,当天15:38,15:40,昆明南,20:56
G1685/G1688,高速动车,厦门北,09:21,邵阳北,当天17:49,17:51,贵阳北,20:29
G2105,高速动车,长沙南,13:20,邵阳北,当天14:13,14:19,贵阳北,17:04
G2106,高速动车,贵阳北,16:00,邵阳北,当天18:36,18:38,长沙南,19:37
G2107,高速动车,长沙南,19:55,邵阳北,当天20:48,20:50,贵阳北,23:08
G2113,高速动车,长沙南,07:50,邵阳北,当天08:43,08:45,昆明南,14:10
G2117,高速动车,长沙南,08:35,邵阳北,当天09:29,09:32,昆明南,14:56
G2118,高速动车,昆明南,13:59,邵阳北,当天19:28,19:30,长沙南,20:23
G2124,高速动车,昆明南,15:53,邵阳北,当天21:21,21:23,长沙南,22:09
G2335,高速动车,南京南,12:08,邵阳北,当天19:09,19:11,贵阳北,21:56
G401,高速动车,北京西,11:43,邵阳北,当天19:43,19:45,贵阳北,22:23
G4123,高速动车,长沙南,15:05,邵阳北,当天16:07,16:09,昆明南,21:22
G4124,高速动车,昆明南,15:03,邵阳北,当天20:10,20:16,长沙南,21:23
G4741,高速动车,上海虹桥,06:15,邵阳北,当天13:33,13:35,怀化南,14:30
G4742,高速动车,怀化南,16:38,邵阳北,当天17:32,17:34,上海虹桥,23:50
G4744,高速动车,怀化南,15:25,邵阳北,当天16:21,16:23,杭州东,22:51
G4831,高速动车,杭州东,06:01,邵阳北,当天11:49,11:51,贵阳北,14:37
G4838,高速动车,怀化南,14:48,邵阳北,当天15:28,15:30,南京南,22:45
G4927,高速动车,上海虹桥,01:04,邵阳北,当天06:55,06:57,怀化南,07:46
G6141/G6144,高速动车,怀化南,18:13,邵阳北,当天19:00,19:02,福田,23:47
G6142/G6143,高速动车,福田,08:10,邵阳北,当天12:48,12:50,怀化南,13:31
G6146/G6147,高速动车,福田,14:00,邵阳北,当天18:58,19:00,怀化南,19:48
G6159/G6162,高速动车,怀化南,10:18,邵阳北,当天10:58,11:00,福田,15:54
G6402,高速动车,怀化南,08:30,邵阳北,当天09:10,09:12,长沙南,10:11
G6407,高速动车,长沙南,09:00,邵阳北,当天10:00,10:02,怀化南,10:44
G6409,高速动车,长沙南,10:31,邵阳北,当天11:33,11:35,怀化南,12:14
G6410,高速动车,怀化南,18:45,邵阳北,当天19:32,19:34,长沙南,20:33
G6411,高速动车,长沙南,16:27,邵阳北,当天17:30,17:37,怀化南,18:16
G6412,高速动车,怀化南,16:55,邵阳北,当天17:42,17:44,长沙南,18:36
G6419,高速动车,长沙南,08:10,邵阳北,当天09:03,09:05,怀化南,09:53
G9602,高速动车,怀化南,09:10,邵阳北,当天09:50,09:52,长沙南,10:37
G9603,高速动车,长沙南,15:19,邵阳北,当天16:19,16:21,怀化南,17:02
G9612,高速动车,怀化南,21:05,邵阳北,当天21:45,21:47,长沙南,22:39
G9614,高速动车,怀化南,08:06,邵阳北,当天09:00,09:02,长沙南,10:01
G9762/G9763,高速动车,广州南,09:01,邵阳北,当天12:50,12:52,怀化南,13:31
