车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1228/1229,普快,上海,20:22,枣庄西,第2日05:45,05:47,阜新南,23:26
1462,普快,上海,12:18,枣庄西,当天22:25,22:27,北京,10:46
1563/1566,普快,郑州,21:30,枣庄西,第2日03:28,03:30,青岛北,11:42
5005,普快,枣庄西,07:42,枣庄西,当天07:42,07:42,临沂,09:37
5006,普快,临沂,10:10,枣庄西,当天12:02,12:02,枣庄西,12:02
5007,普快,枣庄西,12:33,枣庄西,当天12:33,12:33,日照,16:07
5008,普快,日照,16:38,枣庄西,当天20:02,20:02,枣庄西,20:02
5035/5038,普快,青岛,19:29,枣庄西,第2日07:02,07:02,枣庄西,07:02
5036/5037,普快,枣庄西,20:57,枣庄西,当天20:57,20:57,烟台,07:53
K101/K104,快速,北京,23:20,枣庄西,第2日08:39,08:49,温州,05:50
K1025/K1028,快速,兰州,23:56,枣庄西,第3日00:07,00:10,青岛,07:48
K1050/K1051,快速,温州,23:00,枣庄西,第2日23:56,23:59,青岛北,06:10
K1332/K1333,快速,上海,18:17,枣庄西,第2日05:12,05:22,银川,23:58
K1359/K1362,快速,烟台,16:55,枣庄西,第2日03:30,03:36,郑州,09:01
K1360/K1361,快速,郑州,23:33,枣庄西,第2日06:08,06:21,烟台,14:43
K1511,快速,聊城,12:59,枣庄西,当天18:35,18:39,金华,09:20
K1561/K1564,快速,济南,21:31,枣庄西,第2日01:30,01:39,南宁,13:46
K1562/K1563,快速,南宁,22:10,枣庄西,第3日11:39,11:42,济南,15:00
K16,快速,重庆北,12:20,枣庄西,第2日12:11,12:13,济南,15:22
K1633/K1636,快速,郑州,21:30,枣庄西,第2日03:33,03:36,青岛北,11:41
K1634/K1635,快速,青岛北,17:39,枣庄西,第2日00:24,00:27,郑州,07:15
K171/K174,快速,日照,17:50,枣庄西,当天23:53,23:58,上海,11:31
K172/K173,快速,上海,13:09,枣庄西,第2日00:24,00:26,日照,06:07
K1805/K1808,快速,银川,17:18,枣庄西,第2日14:30,14:33,杭州,06:29
K187/K190,快速,沈阳北,12:20,枣庄西,第2日06:52,06:55,上海,16:04
K345/K348,快速,温州,18:20,枣庄西,第2日13:10,13:13,沈阳北,08:12
K346/K347,快速,沈阳北,19:36,枣庄西,第2日14:19,14:22,温州,11:40
K371/K374,快速,太原,16:13,枣庄西,第2日04:29,04:39,上海,15:10
K372/K373,快速,上海,16:03,枣庄西,第2日00:51,00:53,太原,12:25
K4605,快速,北京,18:01,枣庄西,第2日05:06,05:16,上海,15:30
K4606,快速,上海,16:25,枣庄西,第2日05:52,05:55,北京,15:49
K48/K49,快速,杭州,13:48,枣庄西,第2日04:17,04:21,齐齐哈尔,08:10
K516/K517,快速,上海,09:16,枣庄西,当天19:06,19:09,吉林,17:50
K5503,快速,济南,14:00,枣庄西,当天17:11,17:11,枣庄西,17:11
K5504,快速,枣庄西,17:58,枣庄西,当天17:58,17:58,济南,21:15
K662,快速,南通,12:45,枣庄西,当天21:25,21:37,石家庄,10:20
K68/K69,快速,福州,15:50,枣庄西,第2日12:17,12:20,青岛,20:52
K761/K764,快速,烟台,22:56,枣庄西,第2日09:34,09:36,徐州,10:35
K762/K763,快速,徐州,19:59,枣庄西,当天21:17,21:19,烟台,07:40
K772,快速,南通,07:03,枣庄西,当天15:31,15:34,济南,19:10
T135,空调特快,济南,17:35,枣庄西,当天20:08,20:11,宁波,11:12
Z105,直达特快,济南,22:02,枣庄西,第2日00:39,00:51,乌鲁木齐,11:32
Z168/Z169,直达特快,广州东,22:52,枣庄西,第2日21:08,21:10,青岛,05:22
Z271/Z274,直达特快,西宁,23:00,枣庄西,第2日21:44,21:47,青岛,04:51
