车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5639,普快,玉屏,08:16,玉屏,当天08:16,08:16,贵阳,15:47
5640,普快,贵阳,13:08,玉屏,当天20:17,20:17,玉屏,20:17
K109,快速,武昌,09:45,玉屏,当天22:42,22:48,昆明,12:20
K111,快速,上海南,15:05,玉屏,第2日13:33,13:38,贵阳,18:26
K112,快速,贵阳,09:34,玉屏,当天14:35,14:41,上海南,12:47
K1201/K1204,快速,烟台,12:38,玉屏,第3日00:01,00:04,贵阳,04:45
K1202/K1203,快速,贵阳,16:01,玉屏,当天20:39,20:44,烟台,10:08
K1245/K1248,快速,宁波,16:58,玉屏,第2日15:43,15:51,重庆,09:24
K1249/K1252,快速,重庆,16:00,玉屏,第2日07:30,07:37,上海南,08:19
K1261,快速,襄阳,21:30,玉屏,第2日13:57,14:01,昆明,04:25
K155,快速,南京,16:23,玉屏,第2日17:27,17:33,昆明,07:04
K156,快速,昆明,19:18,玉屏,第2日08:12,08:19,南京,09:48
K321,快速,合肥,20:42,玉屏,第2日15:53,15:59,昆明,05:25
K322,快速,昆明,11:02,玉屏,第2日00:24,00:38,合肥,21:40
K337,快速,郑州,19:52,玉屏,第2日17:02,17:05,昆明,05:58
K338,快速,昆明,19:44,玉屏,第2日08:49,08:55,郑州,05:09
K4178,快速,贵阳,12:00,玉屏,当天16:47,16:57,上海南,19:35
K4195/K4198,快速,昭通,03:40,玉屏,当天17:02,17:15,上海南,20:30
K432/K433,快速,北京西,08:42,玉屏,第2日12:54,13:02,玉溪,06:56
K4406/K4407,快速,深圳,03:00,玉屏,当天22:03,22:09,重庆,14:14
K4418,快速,昆明,23:55,玉屏,第2日15:40,15:55,上海南,21:38
K4620/K4621,快速,宜宾,03:07,玉屏,当天21:03,21:14,杭州,21:46
K4652/K4653,快速,贵阳,18:10,玉屏,当天23:07,23:31,宁波,00:44
K4669/K4672,快速,贵阳,15:37,玉屏,当天22:03,22:22,上海南,00:12
K471,快速,北京西,08:42,玉屏,第2日12:54,13:02,昆明,05:09
K473,快速,北京,16:16,玉屏,第2日22:32,22:40,昆明,12:14
K474,快速,昆明,19:38,玉屏,第2日08:28,08:47,北京,14:55
K475/K478,快速,福州,10:15,玉屏,第2日08:36,08:43,贵阳,13:19
K476/K477,快速,贵阳,15:20,玉屏,当天20:09,20:24,福州,21:04
K485/K488,快速,成都东,14:00,玉屏,第2日11:14,11:22,深圳,06:00
K486/K487,快速,深圳,15:37,玉屏,第2日09:27,09:31,成都东,07:03
K495,快速,上海南,19:03,玉屏,第2日17:17,17:23,贵阳,22:37
K496,快速,六盘水,10:47,玉屏,当天19:25,19:29,上海南,16:56
K539,快速,杭州,14:00,玉屏,第2日10:39,10:46,贵阳,15:49
K540,快速,贵阳,11:00,玉屏,当天15:38,15:48,杭州,12:55
K63/K66,快速,贵阳,13:00,玉屏,当天18:00,18:06,广州,10:28
K635/K638,快速,福州,16:08,玉屏,第2日16:21,16:26,昆明,08:18
K636/K637,快速,昆明,20:27,玉屏,第2日10:23,10:31,福州,10:10
K721/K724,快速,昆明,18:53,玉屏,第2日08:21,08:29,南通,11:15
K739,快速,上海南,19:36,玉屏,第2日18:56,19:01,昆明,08:18
K740,快速,昆明,23:35,玉屏,第2日13:34,13:45,上海南,14:33
K831/K834,快速,遵义西,21:53,玉屏,第2日07:13,07:20,上海南,05:30
K845/K848,快速,宁波,11:12,玉屏,第2日08:47,08:54,贵阳,13:52
K875/K878,快速,烟台,18:09,玉屏,第3日05:12,05:17,昆明,20:33
K942/K943,快速,贵阳,11:15,玉屏,当天16:00,16:06,温州,14:27
K945/K948,快速,贵阳,20:56,玉屏,第2日01:50,01:56,厦门,07:30
K946/K947,快速,厦门,20:15,玉屏,第3日00:09,00:17,贵阳,05:13
Z149,直达特快,北京西,08:36,玉屏,第2日07:03,07:07,贵阳,11:31
Z150,直达特快,贵阳,18:31,玉屏,当天22:56,23:00,北京西,21:38
Z161,直达特快,北京西,12:34,玉屏,第2日10:50,10:54,昆明,22:31
Z4077,直达特快,北京西,08:00,玉屏,第2日05:02,05:05,贵阳,09:35
Z77,直达特快,北京西,16:15,玉屏,第2日14:02,14:05,贵阳,18:36
Z78,直达特快,贵阳,09:25,玉屏,当天13:57,14:00,北京西,12:10
