车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K7239,快速,哈尔滨东,05:23,王杨,当天08:37,08:39,铁力,08:50
K7244,快速,神树,13:51,王杨,当天14:35,14:37,绥化,16:08
