车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1276/K1277,快速,南昌,09:52,卫辉,第2日00:02,00:05,包头,20:30
K179,快速,北京西,22:32,卫辉,第2日05:25,05:28,郑州,06:45
K183,快速,北京,13:06,卫辉,当天22:29,22:31,南阳,05:43
K4080,快速,郑州,12:27,卫辉,当天14:17,14:21,北京西,21:29
K4218,快速,成都,22:57,卫辉,第3日10:52,10:56,北京西,19:55
K4629,快速,北京西,18:22,卫辉,第2日02:03,02:14,兰州,20:37
K474,快速,昆明,19:38,卫辉,第3日06:59,07:16,北京,14:55
K5366,快速,郑州,17:53,卫辉,当天19:19,19:23,安阳,20:22
K5372/K5373,快速,安阳,21:43,卫辉,当天22:42,23:10,郑州,00:40
K5375/K5378,快速,商丘,14:06,卫辉,当天18:22,18:26,安阳,19:25
K5377,快速,安阳,20:55,卫辉,当天21:45,21:54,郑州,23:30
K598/K599,快速,包头,17:30,卫辉,第2日12:33,12:36,广州,11:12
K7960,快速,郑州,12:07,卫辉,当天13:55,14:06,安阳,15:12
K7965/K7968,快速,郑州,07:21,卫辉,当天09:05,09:21,濮阳,12:07
T4272,空调特快,郑州,14:44,卫辉,当天16:21,16:24,安阳,17:16
