车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4643,普快,太原,17:27,文水,当天18:48,18:50,柳林南,20:32
4644,普快,柳林南,07:12,文水,当天09:15,09:17,太原,10:36
K1115/K1118,快速,北京西,12:52,文水,当天21:17,21:19,包头,06:02
K1116/K1117,快速,包头,19:11,文水,第2日03:42,03:58,北京西,11:45
K1285/K1288,快速,银川,18:28,文水,第2日02:14,02:17,青岛,16:33
K1571/K1574,快速,重庆北,14:57,文水,第2日10:14,10:17,长春,11:30
K1805/K1808,快速,银川,17:18,文水,第2日02:31,02:35,杭州,06:29
K1806/K1807,快速,杭州,11:44,文水,第2日12:48,12:51,银川,21:53
K213,快速,天津,14:33,文水,第2日00:26,00:28,西安,10:02
K2501/K2504,快速,银川,22:57,文水,第2日06:20,06:37,郑州,20:51
K2502/K2503,快速,商丘,18:18,文水,第2日11:29,11:32,银川,19:42
K7831,快速,太原,07:26,文水,当天08:45,08:48,柳林南,10:20
K7832,快速,柳林南,11:38,文水,当天13:13,13:16,太原,14:22
K7833,快速,太原,15:20,文水,当天16:30,16:32,吕梁,17:37
K7834,快速,吕梁,19:05,文水,当天20:10,20:13,太原,21:25
K7836,快速,吕梁,10:43,文水,当天11:46,11:48,太原,12:50
K7837,快速,太原,13:40,文水,当天14:34,14:36,柳林南,16:08
T175,空调特快,北京西,13:05,文水,当天19:28,19:30,西宁,10:41
Z267/Z270,直达特快,呼和浩特东,10:10,文水,当天19:34,19:37,上海,11:59
Z268/Z269,直达特快,上海,14:55,文水,第2日08:30,08:33,呼和浩特东,17:54
Z4275/Z4278,直达特快,银川,06:27,文水,当天12:06,12:09,北京西,18:20
Z4277,直达特快,北京西,09:38,文水,当天16:01,16:04,银川,22:55
Z7836,直达特快,吕梁,10:56,文水,当天11:50,11:53,太原,12:50
Z7837,直达特快,太原,13:45,文水,当天14:37,14:39,柳林南,15:59
