车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1227/1230,普快,阜新南,16:45,清河门,当天17:17,17:20,上海,18:15
2101/2104,普快,北京北,15:36,清河门,第2日05:43,05:45,阜新,06:17
4310,普快,通辽,12:16,清河门,当天17:17,17:20,上海,18:15
K5016/K5017,快速,凌源,08:08,清河门,当天13:27,13:30,沈阳,17:50
K5051,快速,山海关,14:29,清河门,当天18:56,18:59,阜新南,19:30
K5052,快速,阜新南,08:40,清河门,当天09:12,09:15,山海关,13:34
K5053,快速,锦州,04:08,清河门,当天05:50,05:53,阜新南,06:24
K5054,快速,阜新南,20:45,清河门,当天21:17,21:20,锦州,22:56
K7328/K7329,快速,沈阳,11:35,清河门,当天15:04,15:07,凌源,20:13
K7501,快速,锦州,18:00,清河门,当天19:53,19:56,阜新南,20:36
K7502,快速,阜新南,09:21,清河门,当天09:53,09:56,锦州,11:36
K7562/K7563,快速,沈阳,10:09,清河门,当天13:39,13:48,赤峰,21:35
K915,快速,北京东,20:28,清河门,第2日06:19,06:22,阜新南,06:54
K916,快速,阜新南,21:30,清河门,当天22:06,22:11,北京东,08:12
