车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D3323,动车组,上海虹桥,19:09,桐乡,当天19:50,19:52,上饶,22:20
D4633,动车组,上海虹桥,19:09,桐乡,当天19:50,19:52,南昌西,23:31
D4636,动车组,南昌西,06:43,桐乡,当天10:31,10:33,上海虹桥,11:15
D5431,动车组,徐州东,07:21,桐乡,当天12:01,12:06,温州南,16:02
D5581,动车组,上海虹桥,16:17,桐乡,当天16:58,17:00,苍南,21:03
D5582,动车组,苍南,10:54,桐乡,当天14:59,15:01,上海虹桥,15:44
D5589,动车组,南京,06:50,桐乡,当天10:08,10:14,温州南,13:41
D9558,动车组,苍南,18:00,桐乡,当天21:57,21:59,上海虹桥,22:35
G1301/G9699,高速动车,上海虹桥,10:23,桐乡,当天11:05,11:08,广州南,19:03
G1321,高速动车,上海虹桥,06:25,桐乡,当天06:58,07:00,贵阳北,15:38
G1322,高速动车,贵阳北,09:07,桐乡,当天17:40,17:42,上海虹桥,18:22
G1326,高速动车,贵阳北,11:44,桐乡,当天20:13,20:15,上海虹桥,20:56
G1342,高速动车,长沙南,07:07,桐乡,当天11:31,11:33,上海虹桥,12:14
G1346,高速动车,长沙南,08:00,桐乡,当天12:36,12:38,上海虹桥,13:18
G1349,高速动车,上海虹桥,10:48,桐乡,当天11:28,11:30,长沙南,16:21
G1355,高速动车,上海虹桥,13:47,桐乡,当天14:27,14:29,长沙南,19:25
G1365,高速动车,上海虹桥,17:38,桐乡,当天18:19,18:21,长沙南,23:01
G1368,高速动车,萍乡北,07:43,桐乡,当天12:06,12:09,上海虹桥,12:43
G1369,高速动车,上海虹桥,12:40,桐乡,当天13:20,13:22,怀化南,20:10
G1370,高速动车,怀化南,09:20,桐乡,当天15:52,15:54,上海虹桥,16:38
G1382,高速动车,南昌西,07:32,桐乡,当天10:48,10:50,上海虹桥,11:31
G1383,高速动车,上海虹桥,06:45,桐乡,当天07:26,07:28,南昌西,10:47
G1518/G1519,高速动车,上海虹桥,18:07,桐乡,当天18:48,18:54,黄山北,22:13
G1631,高速动车,上海虹桥,07:54,桐乡,当天08:27,08:32,福州,12:18
G1633,高速动车,上海虹桥,12:25,桐乡,当天13:05,13:07,福州,17:17
G1638,高速动车,福州,12:45,桐乡,当天16:38,16:40,上海虹桥,17:21
G1639,高速动车,上海虹桥,17:22,桐乡,当天18:03,18:05,福州,22:08
G1651,高速动车,上海虹桥,06:56,桐乡,当天07:40,07:42,厦门北,13:31
G1866/G1867,高速动车,宁波,06:25,桐乡,当天07:55,07:57,郑州东,13:54
G42,高速动车,杭州东,09:24,桐乡,当天09:41,09:43,北京南,16:06
G43,高速动车,北京南,14:05,桐乡,当天20:21,20:23,杭州东,20:40
G4761,高速动车,上海虹桥,12:25,桐乡,当天13:05,13:07,南昌西,16:35
G4771,高速动车,上海虹桥,10:23,桐乡,当天11:05,11:08,萍乡北,15:29
G4797,高速动车,上海虹桥,17:38,桐乡,当天18:19,18:21,南昌西,21:23
G4906,高速动车,怀化南,03:16,桐乡,当天09:12,09:14,上海虹桥,09:54
G4985,高速动车,上海虹桥,21:02,桐乡,当天21:56,21:58,萍乡北,01:45
G4987,高速动车,上海虹桥,06:25,桐乡,当天06:58,07:00,南昌西,10:31
G7303,高速动车,上海虹桥,11:34,桐乡,当天12:21,12:26,杭州,12:49
G7305,高速动车,上海虹桥,13:30,桐乡,当天14:10,14:12,杭州,14:36
G7308,高速动车,杭州,14:52,桐乡,当天15:15,15:17,上海虹桥,15:51
G7309,高速动车,上海虹桥,16:31,桐乡,当天17:18,17:20,杭州,17:43
G7310/G7320,高速动车,上海虹桥,11:34,桐乡,当天12:21,12:26,宜兴,13:57
G7313,高速动车,上海虹桥,13:28,桐乡,当天14:08,14:10,杭州,14:34
G7317,高速动车,上海虹桥,11:34,桐乡,当天12:21,12:26,宜兴,13:57
G7322,高速动车,苍南,12:08,桐乡,当天15:01,15:03,上海虹桥,15:44
G7324,高速动车,温州南,08:38,桐乡,当天11:17,11:20,上海虹桥,12:00
G7330,高速动车,温州南,06:40,桐乡,当天09:24,09:26,上海虹桥,10:07
G7334,高速动车,温州南,11:30,桐乡,当天14:23,14:25,上海虹桥,15:08
G7337,高速动车,上海虹桥,15:32,桐乡,当天16:13,16:15,苍南,19:50
G7354/G7356,高速动车,杭州,10:04,桐乡,当天10:29,10:31,常州,12:36
G7372/G7373,高速动车,江山,06:27,桐乡,当天08:35,08:37,合肥南,12:38
G7382,高速动车,衢州,07:15,桐乡,当天09:07,09:09,上海虹桥,09:58
G7383,高速动车,上海虹桥,20:32,桐乡,当天21:13,21:15,衢州,23:14
G7386/G7387,高速动车,衢州,08:11,桐乡,当天10:02,10:04,合肥南,13:56
G7391/G7394,高速动车,上海虹桥,18:18,桐乡,当天19:12,19:14,南京南,21:44
G7395/G7398,高速动车,上海虹桥,07:27,桐乡,当天08:07,08:09,南京南,11:00
G7508,高速动车,台州,09:25,桐乡,当天11:48,11:51,上海虹桥,12:27
G7512,高速动车,宁波,12:28,桐乡,当天13:40,13:42,上海虹桥,14:32
G7514,高速动车,宁波,13:11,桐乡,当天14:36,14:38,上海虹桥,15:20
G7529,高速动车,上海虹桥,20:37,桐乡,当天21:25,21:28,宁波,22:48
G7541,高速动车,上海虹桥,06:03,桐乡,当天06:36,06:38,台州,09:09
G7548,高速动车,宁波,17:37,桐乡,当天18:57,19:02,上海虹桥,19:56
G7555,高速动车,上海虹桥,20:52,桐乡,当天21:46,21:48,杭州东,22:07
G7556,高速动车,杭州东,06:50,桐乡,当天07:14,07:16,上海虹桥,08:03
G7563/G7566,高速动车,合肥南,13:46,桐乡,当天17:45,17:47,杭州东,18:06
G7564/G7565,高速动车,杭州东,08:34,桐乡,当天08:51,08:53,合肥南,12:53
G7583,高速动车,常州,13:21,桐乡,当天15:21,15:23,宁波,16:36
G7590,高速动车,宁波,16:42,桐乡,当天18:05,18:07,徐州东,22:19
G7596/G7597,高速动车,温州南,16:13,桐乡,当天19:29,19:31,合肥南,22:45
G9301,高速动车,上海虹桥,20:26,桐乡,当天21:36,21:38,杭州,22:08
G9327,高速动车,上海虹桥,12:25,桐乡,当天13:05,13:07,衢州,14:45
G9333,高速动车,上海虹桥,21:11,桐乡,当天22:16,22:18,杭州东,22:35
G9513,高速动车,上海虹桥,12:45,桐乡,当天13:36,13:54,苍南,18:09
