车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1455/1458,普快,通辽,17:25,赤峰,当天21:52,22:05,呼和浩特,18:29
1801,普快,昌平北,14:10,赤峰,当天23:16,23:26,齐齐哈尔,13:34
1802,普快,齐齐哈尔,13:21,赤峰,第2日02:30,02:40,昌平北,11:40
1881,普快,北京北,13:47,赤峰,当天23:16,23:26,伊春,21:22
1882/1883,普快,伊春,06:10,赤峰,第2日02:46,02:54,北京北,12:28
2559,普快,北京,20:42,赤峰,第2日07:07,07:07,赤峰,07:07
2560,普快,赤峰,19:22,赤峰,当天19:22,19:22,北京,05:00
2621,普快,昌平北,10:00,赤峰,当天19:14,19:14,赤峰,19:14
2622,普快,赤峰,20:22,赤峰,当天20:22,20:22,昌平北,04:45
4328,普快,赤峰,17:28,赤峰,当天17:28,17:28,叶柏寿,20:42
4329,普快,赤峰,14:30,赤峰,当天14:30,14:30,通辽,22:23
6029,普慢,承德,13:27,赤峰,当天20:40,20:40,赤峰,20:40
6030,普慢,赤峰,06:20,赤峰,当天06:20,06:20,承德,12:57
K1015,快速,昌平北,18:59,赤峰,第2日03:35,03:45,通辽,07:43
K1016,快速,通辽,21:03,赤峰,第2日01:17,01:27,昌平北,10:57
K274/K275,快速,呼和浩特,21:51,赤峰,第2日17:30,17:43,满洲里,14:00
K4125,快速,北京东,03:14,赤峰,当天14:27,14:27,赤峰,14:27
K4126,快速,赤峰,13:45,赤峰,当天13:45,13:45,北京东,01:20
K4241/K4244,快速,赤峰,12:00,赤峰,当天12:00,12:00,呼和浩特东,14:14
K4769,快速,昌平北,21:49,赤峰,第2日07:47,07:47,赤峰,07:47
K4770,快速,赤峰,17:34,赤峰,当天17:34,17:34,昌平北,05:05
K7352/K7353,快速,赤峰,18:47,赤峰,当天18:47,18:47,大连,10:08
K7361/K7364,快速,赤峰,22:23,赤峰,当天22:23,22:23,丹东,14:06
K7562/K7563,快速,沈阳,10:09,赤峰,当天21:35,21:35,赤峰,21:35
K978/K979,快速,石家庄,17:19,赤峰,第2日08:23,08:34,通辽,12:30
