车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4317/4320,普快,丹东,14:25,庙阳,当天17:42,17:42,通化,21:05
4318/4319,普快,通化,06:38,庙阳,当天10:10,10:10,丹东,13:15
