车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
T7785/T7788,空调特快,杭州,16:08,兰溪,当天18:50,18:50,兰溪,18:50
T7786/T7787,空调特快,兰溪,07:08,兰溪,当天07:08,07:08,杭州,09:51
