车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1095,普快,太原,19:10,宝鸡,第2日07:54,08:00,兰州西,15:04
1096,普快,兰州西,16:27,宝鸡,当天23:58,00:05,太原,13:29
1147/1150,普快,连云港东,16:15,宝鸡,第2日10:36,10:36,宝鸡,10:36
1148/1149,普快,宝鸡,16:00,宝鸡,当天16:00,16:00,连云港东,09:52
3027,普快,郑州,14:13,宝鸡,第2日02:40,02:49,乌鲁木齐南,13:15
3028/3029,普快,乌鲁木齐南,15:25,宝鸡,第3日08:23,08:40,郑州,20:50
3030/3031,普快,库尔勒,17:05,宝鸡,第3日08:23,08:33,襄阳,09:56
3129,普快,郑州,05:20,宝鸡,当天21:13,21:21,阿克苏,16:36
3130,普快,阿克苏,09:24,宝鸡,第3日05:08,05:18,郑州,16:15
3155/3158,普快,奎屯,16:51,宝鸡,第3日08:23,08:33,信阳,03:40
3188/3189,普快,上海,07:46,宝鸡,第2日14:01,14:09,乌鲁木齐南,00:19
3206/3207,普快,合肥,08:40,宝鸡,第2日14:01,14:09,库尔勒,05:11
3208,普快,库尔勒,16:37,宝鸡,第3日10:25,10:36,合肥,14:03
3247,普快,郑州,16:00,宝鸡,第2日03:31,03:39,乌鲁木齐南,13:27
3248,普快,哈密,20:33,宝鸡,第2日22:29,22:37,郑州,09:00
3307,普快,济南,05:40,宝鸡,第2日14:01,14:09,库尔勒,05:11
3308,普快,库尔勒,16:37,宝鸡,第3日10:25,10:36,济南,14:18
3355/3358,普快,阿克苏,15:55,宝鸡,第3日16:16,16:33,成都,09:13
3356,普快,成都,14:45,宝鸡,第2日04:54,05:04,阿克苏,00:42
3398,普快,奎屯,20:11,宝鸡,第4日03:17,03:48,成都,22:00
3902/3903,普快,汉口,23:59,宝鸡,第2日20:28,20:36,乌鲁木齐南,04:29
3927,普快,商丘,07:33,宝鸡,当天21:12,21:20,乌鲁木齐南,06:18
