车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1490,普快,佳木斯,18:20,沟帮子,第2日11:57,11:59,天津,19:22
2065/2068,普快,承德,07:02,沟帮子,当天17:21,17:23,沈阳,19:40
2066/2067,普快,沈阳,08:20,沟帮子,当天10:23,10:25,承德,21:16
2261,普快,天津,14:23,沟帮子,当天21:08,21:20,乌兰浩特,07:08
2262,普快,乌兰浩特,17:06,沟帮子,第2日05:32,05:35,天津,13:10
K1053/K1056,快速,延吉,07:31,沟帮子,当天22:24,22:27,青岛北,14:59
K1054/K1055,快速,青岛北,18:39,沟帮子,第2日12:11,12:13,延吉,04:45
K125/K128,快速,长春,13:32,沟帮子,当天19:01,19:05,西安,20:22
K187/K190,快速,沈阳北,12:20,沟帮子,当天15:53,15:55,上海,16:04
K188/K189,快速,上海,18:08,沟帮子,第2日19:50,19:55,沈阳北,23:42
K2045/K2048,快速,沈阳北,08:00,沟帮子,当天12:05,12:09,西安,14:44
K2385/K2388,快速,长春,11:45,沟帮子,当天17:13,17:15,南宁,16:55
K294/K295,快速,济南,19:25,沟帮子,第2日07:14,07:16,哈尔滨东,17:29
K346/K347,快速,沈阳北,19:36,沟帮子,当天23:19,23:23,温州,11:40
K4009,快速,山海关,17:58,沟帮子,当天21:00,21:03,大庆西,09:32
K4017,快速,北京,04:34,沟帮子,当天13:25,13:30,长春,20:27
K4022,快速,哈尔滨,06:35,沟帮子,当天16:43,16:46,北京,01:06
K4023,快速,北京,12:07,沟帮子,当天19:42,19:45,哈尔滨西,04:44
K4081/K4084,快速,北京,01:43,沟帮子,当天09:28,09:32,齐齐哈尔,05:50
K4082/K4083,快速,齐齐哈尔,19:30,沟帮子,第2日15:18,15:37,北京,00:43
K4119,快速,天津,00:14,沟帮子,当天09:18,09:22,牡丹江,01:14
K4409,快速,北京,01:30,沟帮子,当天08:39,08:42,通辽,13:10
K4410,快速,乌兰浩特,07:29,沟帮子,当天16:32,16:35,北京,00:35
K4575/K4578,快速,哈尔滨西,01:25,沟帮子,当天09:44,09:47,济南,22:59
K4688/K4689,快速,青岛北,20:47,沟帮子,第2日16:54,16:57,齐齐哈尔,04:58
K4690,快速,齐齐哈尔,09:50,沟帮子,当天21:38,21:41,青岛北,19:55
K4729,快速,北京,22:36,沟帮子,第2日08:03,08:07,海拉尔,08:00
K48/K49,快速,杭州,13:48,沟帮子,第2日20:24,20:26,齐齐哈尔,08:10
K4929,快速,北京,22:36,沟帮子,第2日08:03,08:07,齐齐哈尔,23:09
K4930,快速,齐齐哈尔,06:30,沟帮子,当天22:00,22:02,北京,08:50
K4984/K4985,快速,南通,06:00,沟帮子,第2日05:53,05:56,长春,12:54
K4987/K4990,快速,山海关,10:30,沟帮子,当天13:45,13:47,包头,16:28
K4988/K4989,快速,包头,17:22,沟帮子,第2日20:00,20:03,山海关,23:11
K5011,快速,绥中,14:19,沟帮子,当天16:36,16:38,沈阳,18:42
K5012,快速,沈阳,07:08,沟帮子,当天09:26,09:29,绥中,11:44
K56/K57,快速,包头,18:18,沟帮子,第2日11:22,11:24,大连,19:12
K702/K703,快速,青岛北,18:32,沟帮子,第2日12:00,12:03,齐齐哈尔,00:35
K715/K718,快速,大连,13:36,沟帮子,当天18:33,18:35,郑州,13:30
K7345,快速,锦州,08:18,沟帮子,当天08:58,09:01,沈阳,12:06
K7361/K7364,快速,赤峰,22:23,沟帮子,第2日06:46,06:57,丹东,14:06
K95,快速,北京,23:03,沟帮子,第2日05:36,05:39,抚顺北,09:57
K956/K957,快速,青岛北,18:25,沟帮子,第2日11:11,11:13,白城,21:32
T182/T183,空调特快,汉口,15:04,沟帮子,第2日10:39,10:41,哈尔滨西,18:23
T3017,空调特快,北京,05:10,沟帮子,当天13:09,13:11,哈尔滨东,23:50
Z185/Z188,直达特快,沈阳北,17:35,沟帮子,当天20:41,20:43,深圳,04:28
Z186/Z187,直达特快,深圳,19:50,沟帮子,第3日02:11,02:22,沈阳北,05:30
