车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1551/1554,普快,太原,19:30,长治,第2日00:56,00:59,连云港东,14:20
2673,普快,太原,07:00,长治,当天12:26,12:30,晋城,14:15
2674,普快,晋城,14:50,长治,当天16:26,16:30,太原,22:00
6905/6908,普慢,新乡,10:52,长治,当天16:10,16:12,长治北,16:33
6906/6907,普慢,长治北,09:30,长治,当天09:51,09:54,新乡,15:25
K1163/K1166,快速,北京西,07:06,长治,当天18:23,18:28,长治北,18:48
K1164/K1165,快速,长治北,17:56,长治,当天18:12,18:17,北京西,05:26
K2501/K2504,快速,银川,22:57,长治,第2日14:11,14:16,郑州,20:51
K2502/K2503,快速,商丘,18:18,长治,第2日03:13,03:23,银川,19:42
K7973/K7976,快速,长治北,18:30,长治,当天18:46,18:51,新乡,23:40
K7974/K7975,快速,新乡,15:03,长治,当天19:39,19:45,长治北,20:05
K7977,快速,长治北,18:30,长治,当天18:46,18:51,新乡,23:40
K902/K903,快速,太原,11:20,长治,当天17:15,17:20,厦门,23:22
