车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3010,普快,利川,22:20,邯郸,第2日17:50,17:59,北京西,00:36
3022,普快,成都,16:52,邯郸,第2日20:30,20:45,北京西,01:43
3098,普快,邓州,08:06,邯郸,当天21:25,21:40,北京西,02:32
3278,普快,成都,15:10,邯郸,第3日07:00,07:10,北京,16:52
3400,普快,十堰,23:56,邯郸,第2日16:45,16:51,北京,00:30
3603,普快,北京,00:52,邯郸,当天05:46,05:57,重庆北,04:53
3604,普快,重庆北,05:53,邯郸,第2日10:41,10:47,北京,17:27
4423/4426,普快,邯郸,09:40,邯郸,当天09:40,09:40,秦皇岛,23:18
4424/4425,普快,秦皇岛,06:27,邯郸,当天21:20,21:20,邯郸,21:20
4481,普快,天津,07:01,邯郸,当天16:49,16:57,涉县,19:45
4482,普快,涉县,08:36,邯郸,当天11:18,12:00,天津,22:28
4495,普快,北京西,23:50,邯郸,第2日04:57,05:07,磁县,05:27
4496,普快,磁县,13:46,邯郸,当天14:07,14:17,北京西,22:16
6043,普慢,邯郸,12:50,邯郸,当天12:50,12:50,长治北,19:07
6044,普快,长治北,07:55,邯郸,当天15:20,15:20,邯郸,15:20
6423,普慢,邯郸,07:03,邯郸,当天07:03,07:03,潞城,12:53
6424,普慢,潞城,13:22,邯郸,当天18:50,18:50,邯郸,18:50
K1164/K1165,快速,长治北,17:56,邯郸,第2日00:25,00:29,北京西,05:26
K1214/K1215,快速,石家庄,21:35,邯郸,当天23:36,23:42,青岛北,08:53
K1216,快速,青岛北,10:09,邯郸,当天19:22,19:28,石家庄,21:13
K1263,快速,石家庄,14:45,邯郸,当天17:06,17:38,杭州,10:51
K1264,快速,杭州,11:53,邯郸,第2日05:11,05:19,石家庄,06:58
K157,快速,北京西,18:12,邯郸,当天23:23,23:27,湛江,06:50
K158,快速,湛江,19:30,邯郸,第3日00:53,00:55,北京西,05:52
K179,快速,北京西,22:32,邯郸,第2日03:15,03:19,郑州,06:45
K183,快速,北京,13:06,邯郸,当天19:03,19:07,南阳,05:43
K184,快速,南阳,19:39,邯郸,第2日04:48,04:54,北京,12:04
K21,快速,北京西,08:06,邯郸,当天13:38,13:44,南宁,19:35
K233/K236,快速,石家庄,13:00,邯郸,当天14:45,14:51,上海,09:23
K234/K235,快速,上海,11:10,邯郸,第2日04:16,04:34,石家庄,06:20
K280,快速,十堰,11:20,邯郸,第2日02:29,02:33,北京西,08:51
K401,快速,北京西,19:36,邯郸,第2日01:32,01:36,周口,07:49
K402,快速,周口,20:00,邯郸,第2日02:06,02:09,北京西,07:46
K4080,快速,郑州,12:27,邯郸,当天16:09,16:13,北京西,21:29
K4218,快速,成都,22:57,邯郸,第3日12:36,12:56,北京西,19:55
K4230,快速,成都,01:39,邯郸,第2日14:32,14:51,北京西,23:18
K4288,快速,宜昌东,05:45,邯郸,当天22:08,22:28,北京,03:35
K4294,快速,成都,08:19,邯郸,第2日15:34,15:49,北京西,23:55
K4302/K4303,快速,重庆,13:35,邯郸,第2日14:04,14:24,北京西,20:32
K4316,快速,汉口,10:40,邯郸,当天20:55,21:17,北京,02:30
K4318,快速,汉口,08:00,邯郸,当天19:36,19:51,北京,01:18
K432/K433,快速,北京西,08:42,邯郸,当天13:54,13:56,玉溪,06:56
K4507,快速,北京西,13:10,邯郸,当天18:37,18:45,重庆,15:14
K471,快速,北京西,08:42,邯郸,当天13:54,13:56,昆明,05:09
K473,快速,北京,16:16,邯郸,当天22:25,22:28,昆明,12:14
K480,快速,安阳,15:30,邯郸,当天16:09,16:13,北京西,21:29
K5211,快速,北京西,14:08,邯郸,当天22:05,22:05,邯郸,22:05
K5212,快速,邯郸,23:30,邯郸,当天23:30,23:30,北京西,04:48
