车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5611,普快,内江,10:29,内江,当天10:29,10:29,重庆,18:02
5612,普快,重庆,10:06,内江,当天17:34,17:34,内江,17:34
5635,普快,内江,07:50,内江,当天07:50,07:50,昭通,18:18
5636,普快,昭通,09:26,内江,当天19:51,19:51,内江,19:51
K1139,快速,成都,10:29,内江,当天14:32,14:44,昆明,08:41
K1140,快速,昆明,09:52,内江,第2日03:23,03:40,成都,08:24
K4075/K4078,快速,成都,02:56,内江,当天07:58,08:12,广州东,19:58
K4076/K4077,快速,娄底,13:10,内江,第2日11:31,11:39,成都,17:18
K4662/K4663,快速,上海南,09:29,内江,第3日01:04,01:12,成都,05:17
K4745/K4748,快速,重庆,23:53,内江,第2日05:48,06:11,昆明,04:39
K4746/K4747,快速,昆明,16:04,内江,第2日14:12,14:23,重庆,22:42
K4791/K4794,快速,成都东,05:05,内江,当天09:15,09:29,南宁,14:28
K4792/K4793,快速,南宁,21:30,内江,第2日23:53,00:05,成都东,03:53
K854,快速,昆明,10:16,内江,第2日01:20,01:31,成都,05:26
K9445,快速,成都,23:32,内江,第2日04:15,04:49,宜宾,07:19
K9446,快速,宜宾,08:02,内江,当天10:18,10:26,成都,15:06
K9463/K9466,快速,贵阳,15:12,内江,第2日06:05,06:21,成都东,10:37
K9464/K9465,快速,成都东,11:52,内江,当天16:14,16:27,贵阳,07:00
K9469/K9472,快速,攀枝花,23:59,内江,第2日18:56,19:11,隆昌,19:57
K9470/K9471,快速,隆昌,23:36,内江,第2日00:45,00:51,攀枝花,21:09
K9530,快速,重庆,14:15,内江,当天20:42,20:42,内江,20:42
K9561/K9564,快速,贵阳,16:54,内江,第2日12:00,12:00,内江,12:00
K9562/K9563,快速,内江,13:20,内江,当天13:20,13:20,贵阳,09:00
K9566,快速,重庆,21:00,内江,第2日02:29,02:56,草海,12:58
K9568,快速,草海,15:16,内江,第2日00:56,01:22,重庆,06:23
