车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2101/2104,普快,北京北,15:36,密云北,当天17:43,17:46,阜新,06:17
2102/2103,普快,阜新,19:13,密云北,第2日07:34,07:37,北京北,09:59
2255/2258,普快,丹东,12:47,密云北,第2日09:16,09:26,北京,11:32
2256/2257,普快,北京,12:20,密云北,当天13:47,13:50,丹东,10:59
6419,普慢,通州西,08:05,密云北,当天09:58,10:00,承德,14:52
6420,普慢,承德,10:43,密云北,当天16:11,16:14,通州西,18:03
Y511/Y514,旅游列车,承德,13:13,密云北,当天16:37,16:39,邯郸,01:17
