车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D3210,动车组,厦门北,10:40,福安,当天12:51,12:53,上海虹桥,18:38
D3211,动车组,宁波,07:31,福安,当天10:36,10:38,厦门北,13:03
D4165,动车组,金华南,16:56,福安,当天19:29,19:31,福州,20:34
D4651/D4654,动车组,宁波,15:05,福安,当天18:10,18:13,武夷山东,20:35
D6313,动车组,福鼎,17:46,福安,当天18:36,18:45,福州,19:40
D6332,动车组,厦门,08:54,福安,当天11:52,11:54,福鼎,12:24
D6335,动车组,福鼎,10:29,福安,当天11:11,11:13,福州,12:23
D6338,动车组,福州,17:56,福安,当天19:00,19:02,福鼎,19:44
D6393,动车组,福鼎,18:34,福安,当天19:15,19:17,福州南,20:13
D6394,动车组,厦门,14:06,福安,当天17:17,17:19,福鼎,17:56
D8928,动车组,福州南,20:15,福安,当天21:12,21:14,福鼎,21:50
D9855/D9858,动车组,福鼎,15:11,福安,当天15:40,15:50,龙岩,20:07
D9975,动车组,福鼎,14:20,福安,当天14:55,14:57,福州南,15:51
