车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4174,普快,佳木斯,12:32,佛岭,当天15:44,15:46,牡丹江,19:41
K5146,快速,七台河,15:41,佛岭,当天16:56,16:59,牡丹江,20:21
K7230,快速,七台河,15:38,佛岭,当天16:55,16:57,牡丹江,20:19
