车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5022/5023,普快,青岛,20:32,巨野,第2日06:15,06:18,曹县,07:39
5025/5028,普快,曹县,21:36,巨野,当天23:00,23:07,青岛,07:26
K1073,快速,济南,18:18,巨野,当天21:31,21:34,长沙,13:02
K1511,快速,聊城,12:59,巨野,当天15:48,15:52,金华,09:20
K1677,快速,济南,09:46,巨野,当天13:16,13:21,张家界,09:22
K1901/K1904,快速,北京,23:26,巨野,第2日07:31,07:34,日照,12:42
K4576/K4577,快速,菏泽,14:15,巨野,当天14:53,14:56,哈尔滨西,23:49
K5501,快速,济南,08:48,巨野,当天12:14,12:17,菏泽,13:00
K631/K634,快速,日照,07:22,巨野,当天13:40,13:42,信阳,22:21
K632/K633,快速,信阳,07:20,巨野,当天16:23,16:26,日照,21:35
