车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K5155,快速,鸡西,23:59,虎林,第2日03:07,03:07,虎林,03:07
K5187/K5190,快速,虎林,18:43,虎林,当天18:43,18:43,绥化,07:50
K5188/K5189,快速,绥化,17:00,虎林,第2日06:05,06:05,虎林,06:05
K5191,快速,鸡西,14:20,虎林,当天18:12,18:12,虎林,18:12
K5192,快速,虎林,09:49,虎林,当天09:49,09:49,鸡西,13:26
K7077,快速,牡丹江,07:55,虎林,当天14:49,14:56,东方红,16:07
K7081,快速,香坊,16:30,虎林,第2日03:48,03:57,东方红,05:10
K7082,快速,东方红,16:45,虎林,当天17:53,18:00,香坊,05:23
K7135/K7138,快速,虎林,18:37,虎林,当天18:37,18:37,绥化,07:49
K7136/K7137,快速,绥化,16:32,虎林,第2日06:07,06:07,虎林,06:07
