车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4133,普快,佳木斯,16:10,建三江,当天20:04,20:08,前进镇,20:42
4134,普快,前进镇,03:20,建三江,当天04:09,04:20,佳木斯,08:02
4135,普快,佳木斯,08:38,建三江,当天13:12,13:14,前进镇,13:53
4136,普快,前进镇,16:32,建三江,当天17:13,17:16,佳木斯,21:40
K5131,快速,绥化,20:25,建三江,第2日05:11,05:14,抚远,08:19
K5132,快速,抚远,08:56,建三江,当天11:59,12:44,绥化,22:50
K5133,快速,绥化,00:45,建三江,当天11:13,11:16,抚远,14:29
K5166,快速,抚远,09:25,建三江,当天12:39,12:42,佳木斯,17:27
L7001/L7004/L7005,临客,富裕,05:45,建三江,第2日01:33,01:44,抚远,05:33
L7002/L7003/L7006,临客,抚远,13:40,建三江,当天17:16,17:21,富裕,16:35
L7011,临客,绥化,21:50,建三江,第2日10:24,10:28,抚远,14:10
L7012,临客,抚远,18:50,建三江,当天22:23,22:28,绥化,11:25
