车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2011,普快,张家界,17:26,柳江,第2日04:45,05:00,南宁,09:21
2012,普快,南宁,16:50,柳江,当天20:12,20:27,张家界,08:16
K379,快速,张家界,17:26,柳江,第2日04:45,05:00,南宁,08:50
K380,快速,南宁,17:20,柳江,当天20:35,20:50,张家界,08:16
K748/K749,快速,南宁,17:20,柳江,当天20:37,20:52,西宁,15:36
T8725,空调特快,融安,13:55,柳江,当天16:03,16:13,南宁,21:08
T8726,空调特快,南宁,07:30,柳江,当天10:40,10:48,融安,13:15
