车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2051,普快,大连,12:23,金州,当天12:49,12:52,牡丹江,05:28
2061,普快,大连,13:44,金州,当天14:12,14:18,加格达奇,13:56
2083,普快,大连,08:49,金州,当天09:15,09:18,海拉尔,09:22
2727,普快,大连,10:05,金州,当天10:31,10:34,绥芬河,06:33
2728,普快,绥芬河,16:05,金州,第2日10:46,10:51,大连,11:26
D7701,动车组,大连北,07:54,金州,当天08:05,08:07,丹东,10:36
D7703,动车组,大连北,09:11,金州,当天09:22,09:24,丹东,11:10
D7704,动车组,丹东,11:40,金州,当天13:37,13:39,大连北,13:52
D7706,动车组,丹东,15:23,金州,当天17:30,17:32,大连,18:03
D7707,动车组,大连北,13:39,金州,当天13:50,13:52,丹东,16:02
D7708,动车组,丹东,16:23,金州,当天18:26,18:28,大连北,18:40
D7710,动车组,丹东,17:20,金州,当天19:24,19:26,大连北,19:38
D7711,动车组,大连,11:18,金州,当天11:49,11:51,丹东,13:55
D7712,动车组,丹东,14:00,金州,当天16:03,16:05,大连北,16:17
D7714,动车组,丹东,16:43,金州,当天18:52,18:54,大连北,19:06
D7715,动车组,大连北,15:00,金州,当天15:11,15:13,丹东,17:17
D7716,动车组,丹东,15:30,金州,当天17:51,17:53,大连北,18:05
D7717,动车组,大连北,15:52,金州,当天16:03,16:05,丹东,18:10
D7718,动车组,丹东,17:42,金州,当天19:51,19:53,大连北,20:05
D7719,动车组,大连北,17:30,金州,当天17:41,17:43,丹东,19:59
D7720,动车组,丹东,18:30,金州,当天20:21,20:23,大连北,20:35
D7721,动车组,大连北,18:58,金州,当天19:09,19:11,丹东,20:51
D7723,动车组,大连北,05:33,金州,当天05:44,05:46,庄河北,06:34
D7724,动车组,庄河北,06:55,金州,当天08:12,08:14,大连,08:46
D7731/D7734,动车组,沈阳,09:06,金州,当天12:58,13:00,大连北,13:12
D7732/D7733,动车组,大连北,14:35,金州,当天14:46,14:48,沈阳,18:57
D7735/D7738,动车组,沈阳,06:00,金州,当天09:58,10:00,大连北,10:12
D7736/D7737,动车组,大连北,10:33,金州,当天10:44,10:46,沈阳,14:28
D7739/D7742,动车组,沈阳,06:54,金州,当天11:04,11:06,大连北,11:18
D7740/D7741,动车组,大连,06:23,金州,当天06:53,06:55,沈阳,11:14
D7743/D7746,动车组,沈阳,10:45,金州,当天14:44,14:46,大连北,14:58
D7744/D7745,动车组,大连北,15:19,金州,当天15:30,15:32,沈阳,19:21
D7747/D7750,动车组,沈阳,11:54,金州,当天15:53,15:55,大连北,16:07
D7748/D7749,动车组,大连北,16:27,金州,当天16:38,16:40,沈阳,20:58
D7752/D7753,动车组,大连北,17:50,金州,当天18:01,18:03,沈阳,21:58
D7755/D7758,动车组,沈阳,17:02,金州,当天20:40,20:42,大连北,20:54
D7756/D7757,动车组,大连北,11:44,金州,当天11:55,11:57,沈阳,16:36
K1259,快速,大连,22:07,金州,当天22:32,22:36,齐齐哈尔,13:54
K1565/K1568,快速,大连,21:06,金州,当天21:32,21:34,包头,00:34
K1566/K1567,快速,包头,12:40,金州,第2日19:08,19:14,大连,19:49
K4709,快速,大连,22:38,金州,当天23:04,23:07,牡丹江,15:50
K4710,快速,牡丹江,20:20,金州,第2日13:36,13:39,大连,14:13
K4831/K4834,快速,佳木斯,14:06,金州,第2日11:19,11:24,大连,12:02
K4832/K4833,快速,大连,15:53,金州,当天16:19,16:22,佳木斯,12:08
K5001,快速,大连,06:30,金州,当天07:08,07:12,白城,20:13
K5002,快速,白城,15:10,金州,第2日04:00,04:13,大连,04:47
K5029,快速,大连,10:00,金州,当天10:26,10:38,熊岳城,12:24
K5030,快速,熊岳城,13:32,金州,当天15:18,15:22,大连,15:56
K549,快速,大连,17:02,金州,当天17:28,17:32,齐齐哈尔,07:50
K55/K58,快速,大连,11:45,金州,当天12:11,12:15,包头,12:16
K56/K57,快速,包头,18:18,金州,第2日18:35,18:38,大连,19:12
K682/K683,快速,大连,20:02,金州,当天20:28,20:31,北京,08:25
K715/K718,快速,大连,13:36,金州,当天14:02,14:05,郑州,13:30
K716/K717,快速,郑州,14:55,金州,第2日14:23,14:30,大连,15:04
K7352/K7353,快速,赤峰,18:47,金州,第2日09:28,09:34,大连,10:08
K7375,快速,大连,17:19,金州,当天17:45,17:48,吉林,06:26
K7376,快速,吉林,15:45,金州,第2日05:06,05:09,大连,05:41
K7381,快速,大连,13:16,金州,当天13:42,13:45,沈阳北,19:20
K7382,快速,沈阳北,06:52,金州,当天12:10,12:13,大连,12:46
K7385,快速,大连,16:25,金州,当天16:51,16:53,通化,07:07
K7386,快速,通化,17:33,金州,第2日07:51,07:55,大连,08:36
K7459/K7462,快速,大连,07:00,金州,当天07:32,07:36,通辽,18:20
K7460/K7461,快速,通辽,08:45,金州,当天19:18,19:22,大连,20:02
K7511,快速,大连,14:00,金州,当天14:26,14:29,白河,09:15
K7512,快速,白河,17:35,金州,第2日12:22,12:25,大连,12:58
K7527/K7530,快速,大连,20:49,金州,当天21:15,21:17,珠斯花,11:06
K7528,快速,珠斯花,14:03,金州,第2日04:58,05:01,大连,05:33
K929,快速,大连,16:38,金州,当天17:04,17:07,佳木斯,11:59
T131/T134,空调特快,大连,11:34,金州,当天12:00,12:04,上海,12:42
T261,空调特快,大连,16:14,金州,当天16:39,16:42,牡丹江,07:43
T262,空调特快,牡丹江,16:12,金州,第2日07:06,07:09,大连,07:42
Z79/Z82,直达特快,北京,20:25,金州,第2日07:15,07:17,大连,07:50
