车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2461/2464,普快,临汾,18:40,原平,第2日00:57,01:03,包头,12:00
2462/2463,普快,包头,16:14,原平,第2日02:17,02:21,临汾,08:40
2671,普快,大同,16:40,原平,当天20:33,20:39,西安,08:51
2672,普快,西安,22:53,原平,第2日11:32,11:38,大同,15:27
4615,普快,宁武,17:38,原平,当天19:11,19:18,太原,21:15
4616/4617,普快,太原,08:29,原平,当天10:36,10:42,宁武,12:13
6817,普慢,灵丘,08:52,原平,当天13:03,13:13,太原,16:18
6818,普慢,太原,07:18,原平,当天10:20,10:35,灵丘,14:26
8817,普快,灵丘,08:52,原平,当天13:03,13:13,太原,16:18
8818,普快,太原,07:08,原平,当天10:20,10:35,灵丘,14:26
K4097,快速,北京西,01:35,原平,当天11:59,12:31,临汾,19:43
K601,快速,北京,22:23,原平,第2日06:20,06:25,太原,08:20
K602,快速,太原,22:05,原平,第2日00:03,00:11,北京,08:10
K603,快速,北京,17:12,原平,第2日01:24,01:30,运城,09:55
K604,快速,运城,12:36,原平,当天21:23,21:27,北京,05:33
K729/K732,快速,广州东,14:50,原平,第3日01:32,01:38,大同,05:27
K730/K731,快速,大同,14:20,原平,当天18:07,18:15,广州东,05:26
K7803,快速,大同,14:30,原平,当天16:44,16:48,太原,18:30
K7804,快速,太原,08:55,原平,当天10:47,10:53,大同,13:16
K7807,快速,大同,06:20,原平,当天10:16,10:20,运城,19:17
K7808,快速,运城,07:50,原平,当天16:29,16:32,大同,20:12
K7811,快速,轩岗,19:36,原平,当天20:14,20:14,原平,20:14
K7812,快速,原平,17:43,原平,当天17:43,17:43,轩岗,18:51
K7813,快速,轩岗,07:57,原平,当天08:51,08:51,原平,08:51
K7814,快速,原平,06:30,原平,当天06:30,06:30,轩岗,07:12
K892/K893,快速,杭州,19:16,原平,第2日18:22,18:26,大同,21:02
