车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2261,普快,天津,14:23,甘旗卡,第2日00:41,00:44,乌兰浩特,07:08
2262,普快,乌兰浩特,17:06,甘旗卡,第2日00:08,00:11,天津,13:10
2589/2592,普快,北京,12:44,甘旗卡,当天23:53,23:55,松原,05:05
2685/2688,普快,满洲里,10:39,甘旗卡,第2日05:48,05:51,丹东,13:48
2686/2687,普快,丹东,16:20,甘旗卡,当天23:42,23:44,满洲里,19:46
4310,普快,通辽,12:16,甘旗卡,当天13:09,13:12,上海,18:15
4367/4370,普快,通辽,07:10,甘旗卡,当天08:08,08:33,库伦,09:40
4368/4369,普快,库伦,19:10,甘旗卡,当天20:17,20:37,通辽,21:38
4371/4374,普快,通辽,16:22,甘旗卡,当天17:17,17:37,库伦,18:45
4372/4373,普快,库伦,10:05,甘旗卡,当天11:13,11:33,通辽,12:41
K1517/K1520,快速,沈阳北,12:33,甘旗卡,当天16:04,16:07,西宁,08:17
K1565/K1568,快速,大连,21:06,甘旗卡,第2日05:02,05:06,包头,00:34
K1566/K1567,快速,包头,12:40,甘旗卡,第2日10:08,10:12,大连,19:49
K4409,快速,北京,01:30,甘旗卡,当天11:56,12:01,通辽,13:10
K4410,快速,乌兰浩特,07:29,甘旗卡,当天13:35,13:38,北京,00:35
K4688/K4689,快速,青岛北,20:47,甘旗卡,第2日19:54,19:58,齐齐哈尔,04:58
K4690,快速,齐齐哈尔,09:50,甘旗卡,当天18:39,18:42,青岛北,19:55
K48/K49,快速,杭州,13:48,甘旗卡,第2日23:21,23:24,齐齐哈尔,08:10
K4987/K4990,快速,山海关,10:30,甘旗卡,当天16:44,16:47,包头,16:28
K4988/K4989,快速,包头,17:22,甘旗卡,第2日17:03,17:07,山海关,23:11
K5075/K5078,快速,沈阳北,20:25,甘旗卡,当天23:42,23:44,珠斯花,05:26
K5076/K5077,快速,珠斯花,18:45,甘旗卡,第2日01:27,01:31,沈阳北,05:18
K7455/K7458,快速,通辽,06:00,甘旗卡,当天06:57,07:00,沈阳,10:15
K7456/K7457,快速,沈阳,18:26,甘旗卡,当天21:37,21:40,通辽,22:39
K7527/K7530,快速,大连,20:49,甘旗卡,第2日04:51,04:53,珠斯花,11:06
K7528,快速,珠斯花,14:03,甘旗卡,当天20:15,20:18,大连,05:33
K955/K958,快速,白城,12:52,甘旗卡,当天17:27,17:31,青岛北,16:19
K956/K957,快速,青岛北,18:25,甘旗卡,第2日16:33,16:36,白城,21:32
