车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2083,普快,大连,08:49,乌奴耳,第2日06:24,06:26,海拉尔,09:22
2685/2688,普快,满洲里,10:39,乌奴耳,当天15:22,15:24,丹东,13:48
2686/2687,普快,丹东,16:20,乌奴耳,第2日14:45,14:47,满洲里,19:46
6237/6240,普慢,塔尔气,14:05,乌奴耳,当天19:26,19:28,海拉尔,21:48
6238/6239,普慢,海拉尔,05:25,乌奴耳,当天07:56,07:58,塔尔气,13:34
