车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K2011/K2014,快速,呼和浩特,16:10,二龙屯,第2日10:31,10:34,乌兰浩特,12:45
K2012/K2013,快速,乌兰浩特,15:20,二龙屯,当天17:56,17:59,呼和浩特,11:41
K4905/K4908,快速,锡林浩特,11:40,二龙屯,当天19:35,19:38,满洲里,09:58
K4906,快速,满洲里,17:08,二龙屯,第2日08:46,09:01,锡林浩特,16:59
