车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4423/4426,普快,邯郸,09:40,辛集,当天14:06,14:09,秦皇岛,23:18
4424/4425,普快,秦皇岛,06:27,辛集,当天17:28,17:30,邯郸,21:20
4461/4464,普快,阳泉,11:16,辛集,当天14:53,14:56,临西,17:23
4462/4463,普快,临西,09:55,辛集,当天12:07,12:17,阳泉,16:25
4481,普快,天津,07:01,辛集,当天12:31,12:33,涉县,19:45
4482,普快,涉县,08:36,辛集,当天16:48,16:51,天津,22:28
K1011/K1014,快速,石家庄北,15:30,辛集,当天16:26,16:28,上海,10:05
K1012/K1013,快速,上海,11:41,辛集,第2日05:46,05:59,石家庄北,07:05
K1292/K1293,快速,太原,17:25,辛集,当天22:07,22:09,烟台,10:08
K1332/K1333,快速,上海,18:17,辛集,第2日11:54,11:56,银川,23:58
K1395/K1398,快速,太原,21:14,辛集,第2日00:47,00:49,温州,05:30
K1571/K1574,快速,重庆北,14:57,辛集,第2日15:19,15:21,长春,11:30
K1575/K1578,快速,太原,10:20,辛集,当天14:06,14:09,福州,11:10
K1576/K1577,快速,福州,17:47,辛集,第2日17:38,17:41,太原,21:33
K1805/K1808,快速,银川,17:18,辛集,第2日07:37,07:41,杭州,06:29
K213,快速,天津,14:33,辛集,当天19:21,19:23,西安,10:02
K371/K374,快速,太原,16:13,辛集,当天21:15,21:17,上海,15:10
K372/K373,快速,上海,16:03,辛集,第2日09:03,09:05,太原,12:25
K519/K522,快速,秦皇岛,18:56,辛集,第2日04:25,04:28,太原,08:01
K520/K521,快速,太原,18:25,辛集,当天23:11,23:13,秦皇岛,09:29
K563/K566,快速,太原,15:55,辛集,当天18:57,18:59,南通,10:20
K564/K565,快速,南通,12:58,辛集,第2日03:48,03:50,太原,08:50
K609,快速,北京,23:53,辛集,第2日04:08,04:10,韩城,15:28
K729/K732,快速,广州东,14:50,辛集,第2日18:56,18:58,大同,05:27
K730/K731,快速,大同,14:20,辛集,第2日00:25,00:29,广州东,05:26
K7703/K7706,快速,天津,07:01,辛集,当天12:01,12:04,潞城,21:36
K7709,快速,天津,06:28,辛集,当天11:46,11:48,石家庄北,12:54
K7710,快速,石家庄北,13:41,辛集,当天14:37,14:39,天津,20:41
K7765/K7768,快速,承德,06:25,辛集,当天17:22,17:25,石家庄北,18:32
K7766/K7767,快速,石家庄北,07:25,辛集,当天08:22,08:24,承德,19:13
K7777/K7780,快速,临西,09:55,辛集,当天12:07,12:15,阳泉,16:25
K7778/K7779,快速,阳泉,11:16,辛集,当天14:53,14:56,临西,17:23
K865/K868,快速,唐山,19:46,辛集,第2日03:22,03:35,临汾,11:51
K866/K867,快速,运城,13:32,辛集,当天23:56,00:15,唐山,07:12
K881/K884,快速,太原,21:38,辛集,第2日01:14,01:17,青岛北,09:17
K882/K883,快速,青岛北,19:25,辛集,第2日02:55,02:59,太原,06:18
K892/K893,快速,杭州,19:16,辛集,第2日12:52,12:54,大同,21:02
K905/K908,快速,太原,09:54,辛集,当天13:10,13:14,杭州,08:24
K906/K907,快速,杭州,12:50,辛集,第2日08:19,08:22,太原,12:02
T253,空调特快,天津,11:50,辛集,当天16:36,16:38,广州,15:37
Y503,旅游列车,衡水,12:12,辛集,当天12:44,12:46,石家庄北,13:47
Y504,旅游列车,石家庄北,15:22,辛集,当天16:13,16:17,衡水,16:56
