车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1073,快速,济南,18:18,临湘,第2日10:36,10:38,长沙,13:02
K1074,快速,长沙,15:00,临湘,当天17:16,17:19,济南,09:33
K436/K437,快速,惠州,20:20,临湘,第2日09:25,09:28,武昌,11:50
