车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1079,快速,武昌,16:45,衡山,当天23:05,23:07,广州,06:00
K1555/K1558,快速,南宁,21:40,衡山,第2日09:18,09:27,上海,06:13
K407,快速,长沙,20:48,衡山,当天22:25,22:27,海口,16:50
K408,快速,海口,11:23,衡山,第2日05:54,06:05,长沙,07:46
K457,快速,郑州,10:50,衡山,当天22:32,22:34,海口,20:40
K458,快速,海口,13:08,衡山,第2日09:31,09:34,郑州,23:13
K6561/K6564,快速,岳阳,17:43,衡山,当天21:10,21:13,衡阳,21:50
K6562/K6563,快速,郴州,07:34,衡山,当天10:09,10:14,岳阳,13:51
K6588/K6589,快速,广州,14:21,衡山,当天22:10,22:19,张家界,06:33
K6591,快速,长沙,11:34,衡山,当天13:10,13:13,郴州,16:10
K6592,快速,郴州,16:50,衡山,当天19:21,19:25,长沙,21:28
K6609,快速,岳阳,11:33,衡山,当天15:04,15:07,广州,22:40
K6621,快速,长沙,19:05,衡山,当天20:43,20:47,广州,04:38
K6629,快速,长沙,15:22,衡山,当天16:58,17:01,永州,19:31
K6630,快速,永州,10:05,衡山,当天12:51,12:55,长沙,14:40
K6634,快速,永州,15:06,衡山,当天17:37,17:59,长沙,20:05
K6635,快速,长沙,07:54,衡山,当天09:37,09:58,衡阳,10:35
K6636,快速,衡阳,11:35,衡山,当天12:06,12:09,长沙,13:54
K6638/K6639,快速,长沙,14:41,衡山,当天16:21,16:25,邵阳,20:47
K812/K813,快速,达州,17:38,衡山,第2日12:02,12:11,广州,19:24
K9001,快速,长沙,10:18,衡山,当天11:54,11:57,永州,14:56
K9002,快速,永州,10:54,衡山,当天14:03,14:06,长沙,16:03
K9015,快速,长沙,08:25,衡山,当天10:13,10:16,衡阳,11:20
K9016,快速,衡阳,18:20,衡山,当天18:56,18:58,长沙,20:55
K9077,快速,益阳,20:40,衡山,当天23:49,23:57,广州,06:50
K9088/K9089,快速,广州,14:22,衡山,当天22:10,22:19,张家界,06:31
T8301,空调特快,长沙,10:18,衡山,当天11:55,11:58,永州,14:56
T8302,空调特快,永州,10:52,衡山,当天14:03,14:06,长沙,16:03
