车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1151/1154,普快,杭州,12:38,德清西,当天13:18,13:23,西安,10:42
2275/2278,普快,郑州,23:52,德清西,第2日13:18,13:21,杭州,14:06
2276/2277,普快,杭州,15:31,德清西,当天16:24,16:27,郑州,07:54
2593/2596,普快,郑州,20:40,德清西,第2日12:19,12:22,杭州,13:20
2594/2595,普快,杭州,15:24,德清西,当天16:13,16:16,郑州,08:45
K101/K104,快速,北京,23:20,德清西,第2日19:39,19:43,温州,05:50
K102,快速,温州,12:00,德清西,当天20:06,20:10,北京,15:43
K1040/K1041,快速,宁波,12:54,德清西,当天16:45,16:48,兰州,21:18
K1122/K1123,快速,绍兴,09:16,德清西,当天11:30,11:33,宝鸡,10:19
K1218/K1219,快速,南昌,20:50,德清西,第2日06:30,06:33,宁波,10:03
K1238/K1239,快速,温州,15:10,德清西,当天22:52,22:56,郑州,12:53
K1263,快速,石家庄,14:45,德清西,第2日09:57,10:00,杭州,10:51
K1264,快速,杭州,11:53,德清西,当天12:37,12:40,石家庄,06:58
K1377/K1380,快速,绍兴,21:03,德清西,当天23:01,23:06,洛阳,19:39
K1378/K1379,快速,洛阳,21:35,德清西,第2日17:38,17:43,绍兴,20:03
K1395/K1398,快速,太原,21:14,德清西,第2日19:18,19:21,温州,05:30
K1651/K1654,快速,郑州,20:41,德清西,第2日12:19,12:22,杭州,13:20
K1652/K1653,快速,杭州,15:59,德清西,当天16:37,16:40,郑州,08:28
K2275/K2278,快速,郑州,23:53,德清西,第2日13:18,13:21,杭州,14:06
K2276/K2277,快速,杭州,15:44,德清西,当天16:22,16:25,郑州,06:36
K2905/K2908,快速,西安,20:59,德清西,第2日18:33,18:37,温州,05:00
K2906/K2907,快速,温州,07:00,德清西,当天14:37,14:42,西安,13:39
K345/K348,快速,温州,18:20,德清西,第2日02:30,02:33,沈阳北,08:12
K346/K347,快速,沈阳北,19:36,德清西,第3日01:32,01:36,温州,11:40
K425/K428,快速,洛阳,16:38,德清西,第2日10:51,10:56,宁波,15:18
K426/K427,快速,宁波,18:03,德清西,当天21:36,21:39,洛阳,17:24
K4362/K4363,快速,杭州,06:24,德清西,当天07:13,07:17,郑州,00:35
K465/K468,快速,西安,14:46,德清西,第2日10:12,10:16,宁波,14:41
K466/K467,快速,宁波,13:31,德清西,当天17:17,17:21,西安,13:16
K5620,快速,杭州,20:42,德清西,当天21:48,21:52,阜阳,09:09
K5835,快速,阜阳,10:50,德清西,当天20:44,20:49,杭州,22:13
K5836,快速,杭州,20:35,德清西,当天21:50,21:54,阜阳,09:35
K655/K658,快速,呼和浩特东,16:34,德清西,第3日04:41,04:45,杭州,06:06
K656/K657,快速,杭州,21:35,德清西,当天22:13,22:19,呼和浩特东,12:12
K8438,快速,杭州,07:27,德清西,当天08:20,08:24,阜阳,17:07
K8564,快速,宁波,18:52,德清西,当天22:04,22:08,亳州,07:52
K892/K893,快速,杭州,19:16,德清西,当天19:54,19:58,大同,21:02
K905/K908,快速,太原,09:54,德清西,第2日07:32,07:35,杭州,08:24
K906/K907,快速,杭州,12:50,德清西,当天13:39,13:44,太原,12:02
T325/T328,空调特快,郑州,18:43,德清西,第2日07:16,07:19,宁波,11:47
T326/T327,空调特快,宁波,14:11,德清西,当天18:06,18:09,郑州,06:54
