车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5809,普快,喀什,09:28,皮山,当天13:55,13:57,和田,15:38
5810,普快,和田,11:06,皮山,当天12:54,12:56,喀什,16:43
5817/5820,普快,和田,16:44,皮山,当天18:27,18:33,乌鲁木齐,20:53
7559,普慢,喀什,10:27,皮山,当天14:54,14:56,和田,16:55
7560,普慢,和田,11:47,皮山,当天13:48,13:50,喀什,18:19
7561/7564,普慢,和田,16:13,皮山,当天17:59,18:01,乌鲁木齐南,16:38
7562/7563,普慢,乌鲁木齐南,12:14,皮山,第2日11:37,11:39,和田,13:26
7566,普慢,和田,18:41,皮山,当天20:25,20:27,喀什,00:17
K6706,快速,克拉玛依,12:14,皮山,当天18:44,18:50,和田,20:39
K6724,快速,和田,13:50,皮山,当天16:02,16:08,伊宁,09:13
K6726,快速,克拉玛依,20:56,皮山,第2日07:37,07:47,和田,09:30
T9592/T9593,空调特快,乌鲁木齐南,13:43,皮山,第2日11:20,11:23,和田,13:05
T9594,空调特快,和田,14:22,皮山,当天16:13,16:18,乌鲁木齐南,13:12
