车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
6225,普慢,哈尔滨东,17:42,成高子,当天18:06,18:08,帽儿山,19:56
6226,普慢,帽儿山,04:48,成高子,当天06:21,06:38,香坊,07:12
K4120,快速,牡丹江,22:33,成高子,第2日03:52,03:55,天津,23:19
K7028,快速,密山,20:36,成高子,第2日06:03,06:10,哈尔滨东,06:42
