车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3782,普快,东莞东,01:20,安庆西,当天21:16,21:32,徐州,08:25
K1030,快速,东莞东,15:09,安庆西,第2日07:18,07:24,合肥,09:18
K1071,快速,北京西,12:12,安庆西,第2日05:19,05:24,安庆,06:18
K1072,快速,安庆,17:42,安庆西,当天18:35,18:39,北京西,10:59
K1561/K1564,快速,济南,21:31,安庆西,第2日09:41,09:50,南宁,13:46
K1562/K1563,快速,南宁,22:10,安庆西,第3日01:43,01:47,济南,15:00
K255,快速,合肥,18:10,安庆西,当天20:20,20:26,深圳西,14:38
K256,快速,深圳西,16:38,安庆西,第2日08:41,08:45,合肥,11:05
K309/K312,快速,广州东,10:24,安庆西,第2日03:19,03:22,合肥,05:47
K310/K311,快速,合肥,13:20,安庆西,当天15:19,15:24,广州东,08:54
K321,快速,合肥,20:42,安庆西,当天22:59,23:03,昆明,05:25
K322,快速,昆明,11:02,安庆西,第2日19:15,19:18,合肥,21:40
K4159,快速,北京西,23:56,安庆西,第2日19:40,19:44,安庆,20:34
K4160,快速,安庆,21:50,安庆西,当天22:45,23:01,北京西,15:28
K4300,快速,安庆,20:05,安庆西,当天21:00,21:05,北京,16:45
K4697,快速,阜阳,09:30,安庆西,当天17:24,17:28,东莞东,12:50
K4698,快速,东莞东,13:45,安庆西,第2日06:25,06:29,阜阳,12:40
K5829,快速,阜阳,22:20,安庆西,第2日04:56,04:59,安庆,05:54
K611/K614,快速,连云港东,18:14,安庆西,第2日04:30,04:34,南昌,08:43
K705/K708,快速,安庆,17:05,安庆西,当天17:58,18:02,西安,12:26
K706/K707,快速,西安,13:52,安庆西,第2日07:14,07:17,安庆,08:24
K8391,快速,合肥,06:45,安庆西,当天09:28,09:33,宿松,11:20
K8392,快速,宿松,11:50,安庆西,当天13:35,13:39,合肥,15:55
K8433/K8436,快速,宿松,19:05,安庆西,当天20:52,20:55,杭州,06:18
K8434/K8435,快速,杭州,08:17,安庆西,当天16:07,16:10,宿松,17:48
K8451,快速,合肥,13:38,安庆西,当天15:55,15:58,安庆,16:41
K8452,快速,安庆,08:00,安庆西,当天09:04,09:08,合肥,11:47
K8587,快速,合肥,12:20,安庆西,当天15:03,15:07,安庆,15:55
K8588,快速,安庆,11:05,安庆西,当天11:58,12:07,合肥,15:39
K92/K93,快速,深圳东,18:06,安庆西,第2日09:44,09:47,泰州,20:19
T3089,空调特快,合肥,08:27,安庆西,当天11:16,11:20,广州东,06:20
T3090/T3091,空调特快,广州东,07:20,安庆西,第2日05:16,05:21,合肥,07:45
