车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3147,普快,上海南,03:53,广安,第2日18:11,18:19,重庆,22:24
3148,普快,重庆,05:34,广安,当天10:15,10:21,上海南,02:46
3156/3157,普快,南昌,16:51,广安,第2日18:11,18:19,重庆,22:24
3672/3673,普快,深圳,14:08,广安,第3日02:36,02:36,广安,02:36
3675/3678,普快,重庆,05:02,广安,当天08:08,08:13,东莞东,15:08
3677,普快,万州,04:10,广安,当天08:50,08:59,重庆,13:16
3707/3710,普快,达州,17:12,广安,当天19:14,19:23,广州东,03:04
3805/3808,普快,达州,05:17,广安,当天06:36,06:43,广州东,15:36
K1001/K1004,快速,重庆,21:21,广安,第2日00:27,00:33,西安,08:41
K1002/K1003,快速,西安,21:28,广安,第2日06:57,07:03,重庆,10:29
K1032/K1033,快速,西安,18:30,广安,第2日04:25,04:30,贵阳,16:52
K1151/K1154,快速,重庆北,10:06,广安,当天11:23,11:28,上海,11:09
K1152/K1153,快速,上海,13:32,广安,第2日14:15,14:21,重庆北,16:00
K1267/K1270,快速,重庆北,18:08,广安,当天19:28,19:36,福州,19:36
K1268/K1269,快速,福州,10:40,广安,第2日09:50,09:54,重庆北,11:14
K1387/K909,快速,郑州,13:21,广安,第2日08:30,08:37,重庆北,09:55
K1535,快速,呼和浩特东,13:19,广安,第2日11:48,11:50,重庆北,13:34
K1536,快速,重庆北,11:51,广安,当天13:26,13:30,呼和浩特东,11:19
K1571/K1574,快速,重庆北,14:57,广安,当天16:22,16:28,长春,11:30
K16,快速,重庆北,12:20,广安,当天13:38,13:45,济南,15:22
K355/K358,快速,重庆北,23:20,广安,第2日00:37,00:42,广州,05:12
K356/K357,快速,广州,09:22,广安,第2日13:55,14:03,重庆北,15:30
K4026/K4027,快速,西安,23:57,广安,第2日09:28,09:39,重庆,12:37
K4065/K4068,快速,厦门,11:15,广安,第3日10:05,10:17,重庆,13:33
K4186/K4187,快速,福州,13:58,广安,第2日17:33,17:33,广安,17:33
K4245/K4248,快速,重庆,17:42,广安,当天21:58,22:04,广州东,03:50
K4331/K4334,快速,乌鲁木齐南,21:57,广安,第3日22:46,22:52,重庆北,00:10
K4332/K4333,快速,重庆北,16:45,广安,当天18:03,18:09,乌鲁木齐南,19:17
K4382/K4383,快速,福州,18:20,广安,第3日13:58,14:04,达州,15:28
K4388/K4389,快速,广安,00:20,广安,当天00:20,00:20,福州,19:11
K4507,快速,北京西,13:10,广安,第4日12:16,12:21,重庆,15:14
K4535,快速,汉口,00:40,广安,当天15:50,15:58,重庆,20:05
K4645,快速,达州,19:20,广安,当天20:55,20:58,广州东,02:18
K4646,快速,广州东,09:10,广安,第2日16:44,16:50,达州,18:08
K4728,快速,重庆,15:51,广安,当天20:00,20:09,广州,23:15
K4804/K4805,快速,福州,16:37,广安,第3日04:11,04:17,重庆北,05:35
K4806,快速,广元,03:10,广安,当天09:36,09:43,福州,20:05
K4902,快速,厦门,11:35,广安,第2日21:52,21:52,广安,21:52
K4912,快速,厦门,11:35,广安,第2日22:02,22:02,广安,22:02
K4918/K4919,快速,西安,23:58,广安,第2日09:33,09:40,重庆,12:33
K4920,快速,重庆,13:33,广安,当天16:08,16:14,西安,00:22
K690,快速,重庆北,07:47,广安,当天09:16,09:20,太原,05:22
K803/K806,快速,重庆北,08:07,广安,当天09:40,09:46,福州,20:10
K812/K813,快速,达州,17:38,广安,当天19:00,19:05,广州,19:24
K819,快速,北京西,07:12,广安,第2日07:48,07:59,重庆北,09:17
K820,快速,重庆北,21:40,广安,当天22:57,23:01,北京西,21:23
K910,快速,重庆北,10:54,广安,当天12:23,12:29,郑州,07:45
K9374/K9375,快速,重庆,18:47,广安,当天23:26,23:26,广安,23:26
K9411,快速,巴中,17:03,广安,当天21:13,21:16,重庆北,22:35
K9412/K9413,快速,重庆北,11:02,广安,当天12:23,12:27,巴中,16:23
K9424,快速,广安,07:40,广安,当天07:40,07:40,达州,09:15
K9480,快速,涪陵,09:16,广安,当天13:58,14:04,达州,15:28
K9511,快速,达州,09:43,广安,当天11:30,11:30,广安,11:30
K9512/K9513,快速,广安,12:07,广安,当天12:07,12:07,巴中,16:33
T10,空调特快,重庆北,10:38,广安,当天11:55,12:01,北京西,11:12
T221/T224,空调特快,拉萨,11:05,广安,第3日06:51,06:55,重庆北,08:13
T222/T223,空调特快,重庆北,20:28,广安,当天21:45,21:51,拉萨,13:56
T235/T238,空调特快,重庆北,07:40,广安,当天09:02,09:06,南通,07:57
T236/T237,空调特快,南通,18:02,广安,第2日19:12,19:16,重庆北,20:50
T257,空调特快,汉口,16:30,广安,第2日06:21,06:26,重庆,11:37
T258,空调特快,重庆,12:45,广安,当天15:21,15:26,汉口,05:03
Z95,直达特快,北京西,18:06,广安,第2日15:07,15:15,重庆北,16:33
