车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K141/K144,快速,成都东,14:55,贵定南,第2日08:02,08:06,南宁,18:20
K4311/K4344,快速,重庆,00:50,贵定南,当天15:18,15:25,湛江,06:30
K4312/K4313,快速,湛江,17:40,贵定南,第2日07:57,08:05,重庆,23:38
K841/K844,快速,广州,13:55,贵定南,第2日08:44,08:48,贵阳,09:43
K871/K874,快速,重庆,18:59,贵定南,第2日05:46,05:53,湛江,20:29
K9379,快速,麻尾,08:39,贵定南,当天12:05,12:07,贵阳,13:09
K9380,快速,贵阳,16:50,贵定南,当天17:39,17:43,麻尾,21:04
