车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D1003,动车组,郑州,14:47,灵宝西,当天16:53,16:55,西安北,18:01
D1004,动车组,西安北,18:26,灵宝西,当天19:33,19:35,郑州,21:41
D9269,动车组,郑州东,14:52,灵宝西,当天16:32,16:32,灵宝西,16:32
D9270,动车组,灵宝西,17:08,灵宝西,当天17:08,17:08,商丘,20:05
G1281/G1284,高速动车,沈阳北,07:20,灵宝西,当天16:45,16:56,西安北,17:55
G1874/G1875,高速动车,杭州东,07:15,灵宝西,当天13:49,13:51,兰州西,18:14
G1882/G1883,高速动车,金华南,07:22,灵宝西,当天15:03,15:05,西安北,15:57
G1915/G1918,高速动车,西安北,09:29,灵宝西,当天10:20,10:22,上海虹桥,16:32
G1920/G1921,高速动车,上海虹桥,09:18,灵宝西,当天15:45,15:53,西安北,16:56
G1924/G1925,高速动车,上海虹桥,11:43,灵宝西,当天18:08,18:10,西安北,19:01
G1927/G1930,高速动车,兰州西,10:37,灵宝西,当天14:53,14:55,上海虹桥,21:09
G1981,高速动车,徐州东,06:40,灵宝西,当天10:40,10:42,西安北,11:43
G1984,高速动车,西安北,12:07,灵宝西,当天12:58,13:00,徐州,17:21
G2003,高速动车,郑州东,09:18,灵宝西,当天10:53,10:55,西安北,11:46
G2004,高速动车,西安北,09:25,灵宝西,当天10:18,10:20,郑州,12:00
G2006,高速动车,西安北,10:26,灵宝西,当天11:17,11:19,郑州,12:45
G2014,高速动车,西安北,20:27,灵宝西,当天21:25,21:27,郑州东,23:10
G2016,高速动车,西安北,21:08,灵宝西,当天21:58,22:01,郑州东,23:25
G2021,高速动车,郑州东,08:38,灵宝西,当天10:07,10:09,兰州西,14:20
G2022,高速动车,兰州西,14:40,灵宝西,当天18:59,19:01,郑州东,20:39
G4014,高速动车,西安北,18:45,灵宝西,当天19:48,19:50,北京西,00:15
G4103,高速动车,郑州,14:54,灵宝西,当天16:22,16:24,西安北,17:28
G4104,高速动车,西安北,17:58,灵宝西,当天18:43,18:45,郑州东,20:53
G4322/G4323,高速动车,上海虹桥,00:54,灵宝西,当天06:43,06:45,西安北,07:40
G4520/G668,高速动车,西安北,17:03,灵宝西,当天17:59,18:01,北京西,22:50
G840/G841,高速动车,广州南,12:30,灵宝西,当天20:44,20:46,西安北,21:37
G856/G857,高速动车,武汉,09:22,灵宝西,当天13:25,13:32,西安北,14:37
