车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1489,普快,天津,20:30,开原,第2日09:24,09:26,佳木斯,22:50
1490,普快,佳木斯,18:20,开原,第2日07:30,07:32,天津,19:22
2051,普快,大连,12:23,开原,当天18:52,18:54,牡丹江,05:28
2061,普快,大连,13:44,开原,当天20:48,20:50,加格达奇,13:56
2124/2125,普快,丹东,15:35,开原,当天21:25,21:27,齐齐哈尔,12:36
2667,普快,沈阳,15:08,开原,当天16:17,16:19,加格达奇,09:22
K1053/K1056,快速,延吉,07:31,开原,当天18:26,18:28,青岛北,14:59
K1259,快速,大连,22:07,开原,第2日04:51,04:53,齐齐哈尔,13:54
K4022,快速,哈尔滨,06:35,开原,当天12:07,12:09,北京,01:06
K4023,快速,北京,12:07,开原,当天23:52,23:55,哈尔滨西,04:44
K4120,快速,牡丹江,22:33,开原,第2日10:30,10:32,天津,23:19
K4709,快速,大连,22:38,开原,第2日05:05,05:07,牡丹江,15:50
K4930,快速,齐齐哈尔,06:30,开原,当天17:24,17:27,北京,08:50
K4984/K4985,快速,南通,06:00,开原,第2日09:46,09:48,长春,12:54
K4996,快速,黑河,10:45,开原,第2日07:59,08:01,沈阳,09:24
K4997,快速,沈阳,16:11,开原,当天17:34,17:36,海拉尔,09:35
K5005,快速,沈阳北,06:23,开原,当天07:29,07:31,昌图,07:52
K5006,快速,昌图,09:43,开原,当天10:03,10:06,沈阳北,11:20
K515/K518,快速,吉林,09:50,开原,当天14:13,14:24,上海,17:32
K7459/K7462,快速,大连,07:00,开原,当天13:56,13:58,通辽,18:20
K7460/K7461,快速,通辽,08:45,开原,当天13:08,13:10,大连,20:02
K7541,快速,沈阳,15:42,开原,当天16:51,16:53,梅河口,21:41
K7542,快速,梅河口,04:20,开原,当天08:27,08:32,沈阳,09:56
T312,空调特快,齐齐哈尔,21:03,开原,第2日05:39,05:41,沈阳北,07:08
