车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4351/4354,普快,通辽,06:10,三源浦,当天15:53,15:57,通化,17:59
4352/4353,普快,通化,06:27,三源浦,当天07:44,07:46,通辽,16:35
K429,快速,北京,11:27,三源浦,第2日05:22,05:27,通化,06:24
K430/K7430,快速,白山市,15:12,三源浦,当天17:38,17:40,北京,10:27
K7385,快速,大连,16:25,三源浦,第2日05:49,05:54,通化,07:07
K7386,快速,通化,17:33,三源浦,当天18:31,18:35,大连,08:36
K7387/K7390,快速,靖宇,06:58,三源浦,当天14:21,14:24,吉林,22:52
K7388/K7389,快速,吉林,13:26,三源浦,当天21:30,21:33,靖宇,05:05
K7391/K7394,快速,白山市,21:45,三源浦,第2日00:01,00:04,吉林,08:45
K7392/K7393,快速,吉林,19:47,三源浦,第2日04:43,04:47,通化,06:02
K7395/K7398,快速,白河,23:10,三源浦,第2日06:28,06:31,沈阳,12:30
K7396/K7397,快速,沈阳,09:11,三源浦,当天14:58,15:02,白河,22:29
K7521/K7524,快速,四平,13:50,三源浦,当天19:09,19:12,通化,20:09
K7522/K7523,快速,通化,06:27,三源浦,当天07:39,07:43,四平,12:48
K7547,快速,梅河口,17:03,三源浦,当天19:12,19:15,通化,20:18
K7548,快速,通化,08:25,三源浦,当天09:26,09:29,梅河口,11:05
K969/K972,快速,通化,15:33,三源浦,当天16:31,16:33,青岛北,16:44
