车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5036/5037,普快,枣庄西,20:57,海阳,第2日06:44,06:49,烟台,07:53
K1182/K1183,快速,义乌,17:09,海阳,第2日17:20,17:23,烟台,18:32
K1201/K1204,快速,烟台,12:38,海阳,当天13:43,13:48,贵阳,04:45
K1291/K1294,快速,烟台,17:38,海阳,当天18:42,18:46,太原,09:50
K1359/K1362,快速,烟台,16:55,海阳,当天17:52,17:59,郑州,09:01
K286,快速,烟台,22:35,海阳,当天23:37,23:40,北京,13:26
K4335/K4338,快速,呼和浩特东,12:57,海阳,第2日16:52,16:55,烟台,18:22
K4336/K4337,快速,烟台,10:30,海阳,当天11:39,11:43,呼和浩特东,11:16
K762/K763,快速,徐州,19:59,海阳,第2日06:25,06:32,烟台,07:40
K8251/K8254,快速,烟台,08:37,海阳,当天09:40,09:43,青岛,13:08
K8252/K8253,快速,青岛,15:25,海阳,当天18:01,18:04,烟台,19:14
K875/K878,快速,烟台,18:09,海阳,当天19:06,19:08,昆明,20:33
