车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1489,普快,天津,20:30,朗乡,第2日20:14,20:16,佳木斯,22:50
1490,普快,佳木斯,18:20,朗乡,当天21:24,21:35,天津,19:22
1881,普快,北京北,13:47,朗乡,第2日17:38,17:41,伊春,21:22
K4831/K4834,快速,佳木斯,14:06,朗乡,当天17:09,17:11,大连,12:02
K4832/K4833,快速,大连,15:53,朗乡,第2日09:16,09:19,佳木斯,12:08
K489,快速,天津,20:30,朗乡,第2日18:22,18:25,佳木斯,20:45
K7005/K7008,快速,佳木斯,07:11,朗乡,当天09:20,09:22,绥芬河,21:18
K7006/K7007,快速,哈尔滨东,15:25,朗乡,当天18:51,18:53,佳木斯,21:19
K7083/K7086,快速,佳木斯,13:30,朗乡,当天15:57,15:59,哈尔滨,19:59
K7203,快速,哈尔滨东,21:36,朗乡,第2日02:38,02:48,佳木斯,05:25
K929,快速,大连,16:38,朗乡,第2日09:03,09:06,佳木斯,11:59
