车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2051,普快,大连,12:23,熊岳城,当天14:38,14:40,牡丹江,05:28
2061,普快,大连,13:44,熊岳城,当天16:05,16:08,加格达奇,13:56
2727,普快,大连,10:05,熊岳城,当天12:14,12:16,绥芬河,06:33
2728,普快,绥芬河,16:05,熊岳城,第2日08:57,09:00,大连,11:26
K1259,快速,大连,22:07,熊岳城,第2日00:15,00:17,齐齐哈尔,13:54
K1566/K1567,快速,包头,12:40,熊岳城,第2日17:18,17:21,大连,19:49
K4709,快速,大连,22:38,熊岳城,第2日00:48,00:51,牡丹江,15:50
K4710,快速,牡丹江,20:20,熊岳城,第2日11:51,11:54,大连,14:13
K4831/K4834,快速,佳木斯,14:06,熊岳城,第2日09:28,09:31,大连,12:02
K5001,快速,大连,06:30,熊岳城,当天09:03,09:06,白城,20:13
K5002,快速,白城,15:10,熊岳城,第2日02:00,02:03,大连,04:47
K5029,快速,大连,10:00,熊岳城,当天12:24,12:24,熊岳城,12:24
K5030,快速,熊岳城,13:32,熊岳城,当天13:32,13:32,大连,15:56
K549,快速,大连,17:02,熊岳城,当天19:19,19:22,齐齐哈尔,07:50
K55/K58,快速,大连,11:45,熊岳城,当天14:03,14:06,包头,12:16
K56/K57,快速,包头,18:18,熊岳城,第2日16:47,16:50,大连,19:12
K681/K684,快速,北京,20:04,熊岳城,第2日05:28,05:49,大连,08:04
K682/K683,快速,大连,20:02,熊岳城,当天22:17,22:30,北京,08:25
K715/K718,快速,大连,13:36,熊岳城,当天15:55,15:58,郑州,13:30
K716/K717,快速,郑州,14:55,熊岳城,第2日12:33,12:36,大连,15:04
K7352/K7353,快速,赤峰,18:47,熊岳城,第2日07:43,07:46,大连,10:08
K7375,快速,大连,17:19,熊岳城,当天19:35,19:37,吉林,06:26
K7376,快速,吉林,15:45,熊岳城,第2日02:46,02:49,大连,05:41
K7381,快速,大连,13:16,熊岳城,当天15:32,15:35,沈阳北,19:20
K7382,快速,沈阳北,06:52,熊岳城,当天10:22,10:24,大连,12:46
K7385,快速,大连,16:25,熊岳城,当天18:44,18:46,通化,07:07
K7386,快速,通化,17:33,熊岳城,第2日05:58,06:00,大连,08:36
K7459/K7462,快速,大连,07:00,熊岳城,当天09:28,09:31,通辽,18:20
K7460/K7461,快速,通辽,08:45,熊岳城,当天17:30,17:33,大连,20:02
K7511,快速,大连,14:00,熊岳城,当天16:16,16:19,白河,09:15
K7512,快速,白河,17:35,熊岳城,第2日10:32,10:35,大连,12:58
K7528,快速,珠斯花,14:03,熊岳城,第2日03:08,03:11,大连,05:33
K929,快速,大连,16:38,熊岳城,当天18:54,18:56,佳木斯,11:59
T131/T134,空调特快,大连,11:34,熊岳城,当天13:51,13:54,上海,12:42
T132/T133,空调特快,上海,14:19,熊岳城,第2日13:11,13:13,大连,15:14
