车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2083,普快,大连,08:49,大雁,第2日08:03,08:05,海拉尔,09:22
4181/4184,普快,海拉尔,06:16,大雁,当天07:13,07:15,满归,18:30
4182/4183,普快,满归,06:20,大雁,当天18:24,18:26,海拉尔,19:35
6237/6240,普慢,塔尔气,14:05,大雁,当天20:49,20:51,海拉尔,21:48
6238/6239,普慢,海拉尔,05:25,大雁,当天06:18,06:20,塔尔气,13:34
K4729,快速,北京,22:36,大雁,第3日07:01,07:03,海拉尔,08:00
K7140,快速,海拉尔,12:40,大雁,当天13:33,13:35,齐齐哈尔,20:57
K7167/K7170,快速,海拉尔,14:18,大雁,当天15:15,15:17,根河,21:30
K7168/K7169,快速,根河,05:45,大雁,当天11:30,11:32,海拉尔,12:36
K7182,快速,海拉尔,20:56,大雁,当天21:49,21:54,哈尔滨西,07:29
