车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1551/1554,普快,太原,19:30,榆社,当天21:56,21:58,连云港东,14:20
2673,普快,太原,07:00,榆社,当天09:30,09:33,晋城,14:15
2674,普快,晋城,14:50,榆社,当天19:19,19:22,太原,22:00
8171,普快,榆次,09:25,榆社,当天12:23,12:38,沁县,13:53
8172,普快,沁县,16:29,榆社,当天17:51,17:53,榆次,20:52
K2501/K2504,快速,银川,22:57,榆社,第2日10:41,10:44,郑州,20:51
K2502/K2503,快速,商丘,18:18,榆社,第2日06:44,06:46,银川,19:42
K902/K903,快速,太原,11:20,榆社,当天13:39,13:41,厦门,23:22
