车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
6029,普慢,承德,13:27,红花沟,当天19:26,19:33,赤峰,20:40
6030,普慢,赤峰,06:20,红花沟,当天07:12,07:19,承德,12:57
K4125,快速,北京东,03:14,红花沟,当天13:44,13:54,赤峰,14:27
K4126,快速,赤峰,13:45,红花沟,当天14:27,14:29,北京东,01:20
K4241/K4244,快速,赤峰,12:00,红花沟,当天12:31,12:34,呼和浩特东,14:14
